JUN24WSG100005.spu,JUN24WSG100004.spu,JUN24WSG100003.spu,
Wavelength,JUN24WSG100006.spu,JUN24WSG100007.spu,JUN24WSG100008.spu,JUN24WSG100009.spu,JUN24WSG100010.spu,JUN24WSG100011.spu,JUN24WSG100012.spu,JUN24WSG100013.spu,JUN24WSG100014.spu,JUN24WSG100015.spu,JUN24WSG100016.spu,JUN24WSG100017.spu,JUN24WSG100018.spu,JUN24WSG100019.spu,JUN24WSG100020.spu,JUN24WSG100021.spu,JUN24WSG100022.spu,JUN24WSG100023.spu,JUN24WSG100024.spu,JUN24WSG100025.spu
 599 , 0.066693 , 0.074312 , 0.080014 , 0.064254 , 0.067641 , 0.122996 , 0.146508 , 0.102001 , 0.088432 , 0.088589 , 0.094928 , 0.11929 , 0.113718 , 0.076535 , 0.051391 , 0.10159 , 0.07373 , 0.09393 , 0.074003 , 0.091911 
 600 , 0.066407 , 0.074153 , 0.079876 , 0.064062 , 0.067403 , 0.12271 , 0.146173 , 0.101791 , 0.088276 , 0.08841 , 0.094635 , 0.118941 , 0.113481 , 0.076323 , 0.051119 , 0.101408 , 0.073559 , 0.093755 , 0.0739 , 0.091635 
 601 , 0.066355 , 0.074093 , 0.079829 , 0.064012 , 0.067373 , 0.122708 , 0.146143 , 0.101713 , 0.088244 , 0.088368 , 0.094541 , 0.118832 , 0.113432 , 0.076266 , 0.050893 , 0.101367 , 0.073522 , 0.093735 , 0.073891 , 0.091622 
 602 , 0.066395 , 0.074087 , 0.079832 , 0.064015 , 0.06743 , 0.122818 , 0.14624 , 0.101703 , 0.088265 , 0.088394 , 0.094535 , 0.118823 , 0.113464 , 0.076278 , 0.050683 , 0.101399 , 0.073539 , 0.093808 , 0.073944 , 0.091727 
 603 , 0.066434 , 0.074081 , 0.079835 , 0.064017 , 0.067488 , 0.122934 , 0.146343 , 0.101697 , 0.088287 , 0.088425 , 0.094525 , 0.118813 , 0.113501 , 0.07629 , 0.050473 , 0.101426 , 0.07356 , 0.09388 , 0.073993 , 0.091827 
 604 , 0.066488 , 0.074087 , 0.079884 , 0.064061 , 0.067534 , 0.123048 , 0.146474 , 0.101717 , 0.088349 , 0.088459 , 0.094506 , 0.118871 , 0.113594 , 0.076269 , 0.050278 , 0.101514 , 0.073562 , 0.093971 , 0.074087 , 0.091917 
 605 , 0.066538 , 0.074101 , 0.079973 , 0.064153 , 0.067542 , 0.123133 , 0.146604 , 0.101735 , 0.088443 , 0.088484 , 0.094467 , 0.11902 , 0.113737 , 0.076173 , 0.050096 , 0.101657 , 0.073534 , 0.094057 , 0.074207 , 0.091952 
 606 , 0.066588 , 0.074119 , 0.080065 , 0.064238 , 0.067555 , 0.123216 , 0.14674 , 0.101747 , 0.088536 , 0.088509 , 0.094432 , 0.119172 , 0.11388 , 0.076076 , 0.049913 , 0.101802 , 0.073506 , 0.094147 , 0.074326 , 0.091991 
 607 , 0.066628 , 0.074128 , 0.080149 , 0.064325 , 0.067568 , 0.123301 , 0.146874 , 0.10176 , 0.08863 , 0.088534 , 0.094389 , 0.119316 , 0.114023 , 0.07598 , 0.049726 , 0.101939 , 0.073478 , 0.094228 , 0.074446 , 0.092021 
 608 , 0.066543 , 0.074044 , 0.080121 , 0.06435 , 0.067635 , 0.123411 , 0.146964 , 0.101748 , 0.088672 , 0.088492 , 0.094238 , 0.11943 , 0.114067 , 0.07597 , 0.049533 , 0.10195 , 0.073376 , 0.094178 , 0.074555 , 0.091962 
 609 , 0.066466 , 0.073967 , 0.080099 , 0.064383 , 0.067705 , 0.123523 , 0.147062 , 0.101749 , 0.08871 , 0.088452 , 0.094082 , 0.119547 , 0.114129 , 0.075962 , 0.04934 , 0.101975 , 0.073275 , 0.094133 , 0.074681 , 0.091908 
 610 , 0.066384 , 0.073885 , 0.080082 , 0.064412 , 0.06778 , 0.12364 , 0.147161 , 0.101746 , 0.088753 , 0.088412 , 0.093927 , 0.119668 , 0.11419 , 0.075958 , 0.049147 , 0.102004 , 0.073175 , 0.094088 , 0.074806 , 0.091853 
 611 , 0.066377 , 0.073976 , 0.080161 , 0.064529 , 0.067801 , 0.123759 , 0.14728 , 0.10187 , 0.088778 , 0.08846 , 0.093852 , 0.119796 , 0.114271 , 0.075916 , 0.048963 , 0.102133 , 0.073193 , 0.094165 , 0.074893 , 0.09181 
 612 , 0.066401 , 0.074145 , 0.080272 , 0.06469 , 0.067793 , 0.123881 , 0.147414 , 0.102049 , 0.088809 , 0.088546 , 0.093811 , 0.119921 , 0.114352 , 0.075855 , 0.048791 , 0.102284 , 0.073265 , 0.09429 , 0.074947 , 0.091773 
 613 , 0.066419 , 0.074314 , 0.080383 , 0.064851 , 0.067784 , 0.124008 , 0.147549 , 0.102232 , 0.08884 , 0.088633 , 0.09377 , 0.120042 , 0.11443 , 0.075799 , 0.04861 , 0.102435 , 0.073337 , 0.094416 , 0.075006 , 0.091732 
 614 , 0.066436 , 0.074455 , 0.0805 , 0.064937 , 0.067805 , 0.124134 , 0.147687 , 0.102374 , 0.088933 , 0.088716 , 0.093719 , 0.120201 , 0.114501 , 0.075769 , 0.048448 , 0.102545 , 0.073376 , 0.094536 , 0.075072 , 0.091686 
 615 , 0.06646 , 0.074521 , 0.08065 , 0.064887 , 0.067899 , 0.124249 , 0.147806 , 0.102459 , 0.089145 , 0.08879 , 0.093646 , 0.120412 , 0.114546 , 0.075775 , 0.048308 , 0.102579 , 0.073354 , 0.09467 , 0.075185 , 0.091644 
 616 , 0.06648 , 0.074589 , 0.080802 , 0.064833 , 0.067997 , 0.124361 , 0.147928 , 0.102542 , 0.089354 , 0.088861 , 0.093566 , 0.120634 , 0.114591 , 0.075779 , 0.048162 , 0.102612 , 0.07333 , 0.094807 , 0.075299 , 0.091601 
 617 , 0.066504 , 0.074661 , 0.080959 , 0.064783 , 0.0681 , 0.124481 , 0.148053 , 0.10263 , 0.089568 , 0.088932 , 0.093495 , 0.120855 , 0.11464 , 0.075787 , 0.048016 , 0.102649 , 0.073309 , 0.094948 , 0.075413 , 0.091562 
 618 , 0.066583 , 0.074851 , 0.081116 , 0.064889 , 0.06831 , 0.124755 , 0.148345 , 0.102781 , 0.089763 , 0.08901 , 0.093645 , 0.121108 , 0.114811 , 0.075835 , 0.047813 , 0.102818 , 0.073286 , 0.095071 , 0.075553 , 0.091623 
 619 , 0.066661 , 0.075039 , 0.081259 , 0.064997 , 0.068528 , 0.12505 , 0.148651 , 0.102924 , 0.089957 , 0.089088 , 0.093801 , 0.121372 , 0.114999 , 0.07589 , 0.047608 , 0.102993 , 0.073269 , 0.095197 , 0.075695 , 0.091685 
 620 , 0.066739 , 0.075228 , 0.081404 , 0.065111 , 0.068747 , 0.125346 , 0.148953 , 0.103067 , 0.090156 , 0.089166 , 0.093963 , 0.121636 , 0.115187 , 0.075945 , 0.047398 , 0.103169 , 0.073248 , 0.095323 , 0.075834 , 0.091743 
 621 , 0.066821 , 0.075396 , 0.081592 , 0.065251 , 0.068909 , 0.12558 , 0.14919 , 0.103257 , 0.090343 , 0.089255 , 0.094052 , 0.121936 , 0.115389 , 0.075961 , 0.047304 , 0.103368 , 0.073271 , 0.095436 , 0.075961 , 0.091811 
 622 , 0.066909 , 0.075557 , 0.0818 , 0.065407 , 0.06905 , 0.125757 , 0.149395 , 0.103468 , 0.090542 , 0.089351 , 0.094106 , 0.122244 , 0.115589 , 0.075951 , 0.047257 , 0.10358 , 0.0733 , 0.095538 , 0.076072 , 0.091877 
 623 , 0.067002 , 0.075724 , 0.08201 , 0.065564 , 0.069187 , 0.125941 , 0.149601 , 0.103681 , 0.090746 , 0.089447 , 0.094166 , 0.122559 , 0.11579 , 0.075942 , 0.047206 , 0.103792 , 0.073335 , 0.095641 , 0.076188 , 0.091943 
 624 , 0.06709 , 0.075901 , 0.082204 , 0.065697 , 0.069338 , 0.126132 , 0.149856 , 0.103898 , 0.090973 , 0.089565 , 0.094229 , 0.122862 , 0.115993 , 0.075971 , 0.04717 , 0.104001 , 0.073384 , 0.095771 , 0.07631 , 0.091985 
 625 , 0.067154 , 0.07607 , 0.082363 , 0.065768 , 0.069521 , 0.126331 , 0.150168 , 0.104121 , 0.091237 , 0.089717 , 0.094303 , 0.123135 , 0.116196 , 0.07607 , 0.047149 , 0.104196 , 0.073484 , 0.095968 , 0.076437 , 0.091996 
 626 , 0.067218 , 0.07624 , 0.082529 , 0.065844 , 0.069701 , 0.126536 , 0.150469 , 0.104346 , 0.0915 , 0.089865 , 0.094378 , 0.123411 , 0.116396 , 0.076166 , 0.047129 , 0.104393 , 0.073581 , 0.096162 , 0.076562 , 0.092003 
 627 , 0.067283 , 0.076417 , 0.082695 , 0.065916 , 0.069881 , 0.126739 , 0.150776 , 0.104572 , 0.091763 , 0.090019 , 0.09445 , 0.123688 , 0.116598 , 0.076263 , 0.047108 , 0.104596 , 0.073683 , 0.096363 , 0.076692 , 0.092006 
 628 , 0.067405 , 0.076669 , 0.08295 , 0.066089 , 0.070032 , 0.127016 , 0.151009 , 0.104815 , 0.091972 , 0.090282 , 0.094641 , 0.124038 , 0.116762 , 0.076379 , 0.047122 , 0.104792 , 0.073817 , 0.096569 , 0.076823 , 0.092158 
 629 , 0.067532 , 0.076928 , 0.083203 , 0.066279 , 0.070186 , 0.127307 , 0.151277 , 0.105061 , 0.092193 , 0.090553 , 0.094828 , 0.124405 , 0.116929 , 0.076503 , 0.047136 , 0.104991 , 0.073956 , 0.096781 , 0.07697 , 0.092315 
 630 , 0.067659 , 0.077188 , 0.083457 , 0.066466 , 0.070335 , 0.127604 , 0.151542 , 0.105308 , 0.092416 , 0.09082 , 0.095017 , 0.124769 , 0.117097 , 0.076627 , 0.047155 , 0.105191 , 0.074096 , 0.097 , 0.077118 , 0.092472 
 631 , 0.06781 , 0.077407 , 0.083732 , 0.066635 , 0.070535 , 0.127929 , 0.15194 , 0.105561 , 0.092697 , 0.091049 , 0.095173 , 0.125214 , 0.117405 , 0.07678 , 0.047142 , 0.105444 , 0.074215 , 0.097261 , 0.077342 , 0.092617 
 632 , 0.067974 , 0.077594 , 0.084011 , 0.066783 , 0.070769 , 0.128265 , 0.152383 , 0.105798 , 0.092988 , 0.091262 , 0.095319 , 0.125699 , 0.117772 , 0.076942 , 0.047106 , 0.105709 , 0.07432 , 0.097524 , 0.077608 , 0.09274 
 633 , 0.068133 , 0.077786 , 0.08429 , 0.06693 , 0.071005 , 0.128597 , 0.152828 , 0.106035 , 0.09328 , 0.091471 , 0.095461 , 0.126186 , 0.118141 , 0.077109 , 0.047075 , 0.105969 , 0.074431 , 0.097792 , 0.077871 , 0.092862 
 634 , 0.068291 , 0.077943 , 0.084527 , 0.06711 , 0.071256 , 0.128925 , 0.153261 , 0.10626 , 0.09353 , 0.091638 , 0.095591 , 0.12661 , 0.118482 , 0.077252 , 0.046996 , 0.106204 , 0.074527 , 0.09802 , 0.078146 , 0.092994 
 635 , 0.068431 , 0.078055 , 0.084692 , 0.067357 , 0.071516 , 0.129221 , 0.153679 , 0.106497 , 0.093675 , 0.091701 , 0.095677 , 0.126885 , 0.118778 , 0.077357 , 0.046837 , 0.106394 , 0.074597 , 0.098183 , 0.078431 , 0.093133 
 636 , 0.068569 , 0.078165 , 0.084856 , 0.067602 , 0.07177 , 0.129522 , 0.154099 , 0.106741 , 0.093825 , 0.09176 , 0.095758 , 0.127159 , 0.119081 , 0.077457 , 0.046684 , 0.106585 , 0.074671 , 0.098347 , 0.078712 , 0.093278 
 637 , 0.068707 , 0.078275 , 0.085021 , 0.067848 , 0.07203 , 0.129818 , 0.15452 , 0.10698 , 0.093971 , 0.091818 , 0.095845 , 0.127429 , 0.119381 , 0.077558 , 0.04653 , 0.106777 , 0.074744 , 0.098507 , 0.078988 , 0.093423 
 638 , 0.068886 , 0.078502 , 0.085247 , 0.068058 , 0.072168 , 0.130005 , 0.154823 , 0.107184 , 0.094096 , 0.091897 , 0.095832 , 0.127697 , 0.119704 , 0.077613 , 0.046358 , 0.107032 , 0.074794 , 0.098689 , 0.079259 , 0.09351 
 639 , 0.069069 , 0.078737 , 0.085476 , 0.068273 , 0.072311 , 0.130195 , 0.155128 , 0.107381 , 0.094225 , 0.091959 , 0.095827 , 0.127968 , 0.120035 , 0.07768 , 0.046184 , 0.107296 , 0.074841 , 0.098869 , 0.079533 , 0.093594 
 640 , 0.069253 , 0.078973 , 0.085706 , 0.068488 , 0.072453 , 0.13039 , 0.155434 , 0.107578 , 0.094358 , 0.092017 , 0.095821 , 0.128239 , 0.120366 , 0.077748 , 0.046013 , 0.107554 , 0.074889 , 0.09905 , 0.079804 , 0.093684 
 641 , 0.069292 , 0.07912 , 0.085855 , 0.068616 , 0.072547 , 0.130549 , 0.155642 , 0.107617 , 0.094428 , 0.091962 , 0.095775 , 0.128407 , 0.120501 , 0.077788 , 0.045779 , 0.107688 , 0.074851 , 0.099183 , 0.080025 , 0.093676 
 642 , 0.069247 , 0.079217 , 0.08598 , 0.068699 , 0.072607 , 0.130692 , 0.155794 , 0.107578 , 0.094468 , 0.091923 , 0.095707 , 0.128505 , 0.120508 , 0.077792 , 0.045509 , 0.107736 , 0.074761 , 0.099286 , 0.080227 , 0.093614 
 643 , 0.069202 , 0.079309 , 0.0861 , 0.068778 , 0.072662 , 0.130832 , 0.155951 , 0.10754 , 0.094513 , 0.091883 , 0.095644 , 0.128603 , 0.120515 , 0.077792 , 0.045238 , 0.107783 , 0.074671 , 0.099394 , 0.080431 , 0.093553 
 644 , 0.069218 , 0.079444 , 0.086252 , 0.068865 , 0.072732 , 0.130984 , 0.156082 , 0.10753 , 0.094556 , 0.091879 , 0.095598 , 0.128708 , 0.1205 , 0.077785 , 0.044938 , 0.107865 , 0.074578 , 0.099504 , 0.080615 , 0.093542 
 645 , 0.069384 , 0.079666 , 0.086452 , 0.068967 , 0.072846 , 0.131158 , 0.156162 , 0.107553 , 0.094579 , 0.091916 , 0.095604 , 0.128835 , 0.12043 , 0.07775 , 0.044567 , 0.108017 , 0.074494 , 0.099641 , 0.080744 , 0.093636 
 646 , 0.069546 , 0.079891 , 0.086654 , 0.069066 , 0.07297 , 0.131336 , 0.156248 , 0.10757 , 0.094597 , 0.091954 , 0.095609 , 0.128967 , 0.120352 , 0.077714 , 0.044193 , 0.108165 , 0.074409 , 0.099781 , 0.08087 , 0.093724 
 647 , 0.069713 , 0.080118 , 0.086852 , 0.069166 , 0.07309 , 0.131515 , 0.15633 , 0.107589 , 0.094615 , 0.091987 , 0.095609 , 0.129094 , 0.12028 , 0.077677 , 0.043818 , 0.108319 , 0.07432 , 0.099918 , 0.080997 , 0.093817 
 648 , 0.069784 , 0.080202 , 0.086982 , 0.069202 , 0.073143 , 0.13158 , 0.15641 , 0.107621 , 0.094624 , 0.091886 , 0.095442 , 0.129299 , 0.12032 , 0.07756 , 0.043559 , 0.108391 , 0.074254 , 0.099951 , 0.081126 , 0.093767 
 649 , 0.069846 , 0.080281 , 0.087114 , 0.069234 , 0.073188 , 0.131636 , 0.156488 , 0.107661 , 0.09465 , 0.09177 , 0.095276 , 0.129508 , 0.120378 , 0.07744 , 0.043299 , 0.108465 , 0.074189 , 0.09997 , 0.081258 , 0.093711 
 650 , 0.069908 , 0.08036 , 0.087245 , 0.069272 , 0.073228 , 0.131692 , 0.156566 , 0.1077 , 0.094676 , 0.091655 , 0.095105 , 0.129721 , 0.120431 , 0.077314 , 0.04304 , 0.108539 , 0.074124 , 0.099986 , 0.081391 , 0.093654 
 651 , 0.070038 , 0.080455 , 0.087308 , 0.069382 , 0.073341 , 0.131794 , 0.156675 , 0.107767 , 0.094731 , 0.091576 , 0.094977 , 0.129889 , 0.120475 , 0.077277 , 0.042827 , 0.10863 , 0.074055 , 0.100036 , 0.081545 , 0.093612 
 652 , 0.070222 , 0.080572 , 0.087337 , 0.069542 , 0.073494 , 0.131919 , 0.156787 , 0.107852 , 0.094767 , 0.091505 , 0.094859 , 0.130047 , 0.120523 , 0.077296 , 0.042643 , 0.108764 , 0.073981 , 0.100103 , 0.081725 , 0.09358 
 653 , 0.070408 , 0.080694 , 0.08736 , 0.069703 , 0.073652 , 0.132045 , 0.156895 , 0.107943 , 0.094804 , 0.091439 , 0.094741 , 0.130206 , 0.120576 , 0.077315 , 0.042459 , 0.108894 , 0.073907 , 0.100167 , 0.081911 , 0.093544 
 654 , 0.070563 , 0.080836 , 0.087463 , 0.069873 , 0.073775 , 0.132155 , 0.156994 , 0.108049 , 0.094857 , 0.09138 , 0.09464 , 0.130394 , 0.120623 , 0.07733 , 0.042304 , 0.109018 , 0.073857 , 0.10025 , 0.082076 , 0.093536 
 655 , 0.070659 , 0.081054 , 0.087746 , 0.070061 , 0.073827 , 0.132225 , 0.157084 , 0.108209 , 0.094979 , 0.091343 , 0.094603 , 0.130638 , 0.120605 , 0.077327 , 0.042222 , 0.10912 , 0.07388 , 0.100379 , 0.082197 , 0.09359 
 656 , 0.070756 , 0.081278 , 0.088037 , 0.070255 , 0.073882 , 0.132303 , 0.157187 , 0.108371 , 0.095109 , 0.091312 , 0.094573 , 0.130885 , 0.120576 , 0.077322 , 0.042139 , 0.109215 , 0.073902 , 0.100512 , 0.08232 , 0.093647 
 657 , 0.070854 , 0.081497 , 0.088332 , 0.070449 , 0.073934 , 0.132378 , 0.157285 , 0.108533 , 0.095245 , 0.091277 , 0.094545 , 0.131133 , 0.120547 , 0.077317 , 0.042057 , 0.10931 , 0.073924 , 0.100651 , 0.082444 , 0.093705 
 658 , 0.070898 , 0.081702 , 0.088512 , 0.070532 , 0.074156 , 0.132568 , 0.157506 , 0.108574 , 0.095427 , 0.091162 , 0.094483 , 0.131455 , 0.120597 , 0.077317 , 0.04183 , 0.109398 , 0.073818 , 0.100791 , 0.082705 , 0.093659 
 659 , 0.07094 , 0.081897 , 0.088684 , 0.070612 , 0.074386 , 0.132744 , 0.157744 , 0.108607 , 0.095606 , 0.091046 , 0.094401 , 0.131765 , 0.120673 , 0.077312 , 0.041602 , 0.109475 , 0.073707 , 0.100919 , 0.082976 , 0.093596 
 660 , 0.070976 , 0.082091 , 0.088856 , 0.070687 , 0.074617 , 0.13292 , 0.157981 , 0.108646 , 0.09579 , 0.090935 , 0.09432 , 0.132072 , 0.120754 , 0.077307 , 0.041373 , 0.109553 , 0.073594 , 0.101051 , 0.083248 , 0.093534 
 661 , 0.071109 , 0.082285 , 0.089061 , 0.070844 , 0.074857 , 0.133098 , 0.158179 , 0.108707 , 0.095891 , 0.090851 , 0.094222 , 0.132321 , 0.120789 , 0.077269 , 0.041142 , 0.109657 , 0.073531 , 0.101115 , 0.083452 , 0.093504 
 662 , 0.0713 , 0.082485 , 0.08928 , 0.071049 , 0.075093 , 0.133297 , 0.158341 , 0.108769 , 0.095934 , 0.090785 , 0.094134 , 0.132559 , 0.120794 , 0.077206 , 0.040905 , 0.109783 , 0.073486 , 0.10114 , 0.083595 , 0.093507 
 663 , 0.071496 , 0.082681 , 0.089493 , 0.071254 , 0.075329 , 0.133491 , 0.158502 , 0.108832 , 0.095976 , 0.090719 , 0.09405 , 0.132791 , 0.120799 , 0.077149 , 0.040667 , 0.109904 , 0.073441 , 0.101166 , 0.083743 , 0.093514 
 664 , 0.071684 , 0.082852 , 0.089709 , 0.071447 , 0.07554 , 0.133664 , 0.158667 , 0.108903 , 0.09603 , 0.090656 , 0.093956 , 0.133026 , 0.12081 , 0.077125 , 0.040471 , 0.110029 , 0.073409 , 0.101224 , 0.08391 , 0.093497 
 665 , 0.071862 , 0.082981 , 0.089939 , 0.071621 , 0.075685 , 0.133782 , 0.15886 , 0.109008 , 0.096118 , 0.090607 , 0.093834 , 0.133264 , 0.120858 , 0.077209 , 0.040363 , 0.110169 , 0.073396 , 0.101378 , 0.084128 , 0.093442 
 666 , 0.072036 , 0.083112 , 0.090169 , 0.071789 , 0.075828 , 0.133892 , 0.159052 , 0.10911 , 0.096203 , 0.090556 , 0.093714 , 0.133509 , 0.120912 , 0.077296 , 0.040256 , 0.110311 , 0.073382 , 0.10153 , 0.084347 , 0.093389 
 667 , 0.07221 , 0.083238 , 0.090393 , 0.071963 , 0.075977 , 0.134002 , 0.159244 , 0.109217 , 0.096288 , 0.090505 , 0.093593 , 0.13375 , 0.120967 , 0.077387 , 0.040153 , 0.110453 , 0.073369 , 0.101683 , 0.084562 , 0.093331 
 668 , 0.072303 , 0.083457 , 0.090547 , 0.072099 , 0.076139 , 0.13416 , 0.159402 , 0.109282 , 0.096341 , 0.090416 , 0.093592 , 0.133893 , 0.120971 , 0.077436 , 0.040015 , 0.110535 , 0.073342 , 0.101814 , 0.08472 , 0.09333 
 669 , 0.072394 , 0.083671 , 0.090696 , 0.072234 , 0.07631 , 0.134309 , 0.159558 , 0.109367 , 0.096393 , 0.090321 , 0.09359 , 0.134022 , 0.12096 , 0.077473 , 0.039872 , 0.110608 , 0.073314 , 0.101953 , 0.084887 , 0.093318 
 670 , 0.072485 , 0.083885 , 0.090849 , 0.072373 , 0.076477 , 0.134458 , 0.159713 , 0.109447 , 0.096444 , 0.09023 , 0.093593 , 0.134151 , 0.120944 , 0.07751 , 0.039735 , 0.110685 , 0.073289 , 0.102088 , 0.085054 , 0.093305 
 671 , 0.072636 , 0.08413 , 0.091086 , 0.072524 , 0.076685 , 0.134628 , 0.159917 , 0.109613 , 0.096586 , 0.090285 , 0.09366 , 0.134399 , 0.121029 , 0.077609 , 0.039737 , 0.110844 , 0.073349 , 0.102286 , 0.085239 , 0.093401 
 672 , 0.07283 , 0.084408 , 0.091402 , 0.072688 , 0.076934 , 0.13484 , 0.160171 , 0.109822 , 0.096809 , 0.090457 , 0.093807 , 0.134737 , 0.1212 , 0.077766 , 0.039838 , 0.111057 , 0.073476 , 0.10253 , 0.085436 , 0.093581 
 673 , 0.073024 , 0.084687 , 0.091714 , 0.072857 , 0.077183 , 0.135057 , 0.160421 , 0.110036 , 0.097028 , 0.090634 , 0.093949 , 0.135081 , 0.121371 , 0.077925 , 0.03994 , 0.111274 , 0.073598 , 0.102773 , 0.08564 , 0.093762 
 674 , 0.073223 , 0.08494 , 0.092013 , 0.073031 , 0.07742 , 0.135306 , 0.160705 , 0.110241 , 0.097253 , 0.090806 , 0.094086 , 0.135439 , 0.121594 , 0.078099 , 0.040047 , 0.111482 , 0.073721 , 0.102991 , 0.085856 , 0.093934 
 675 , 0.073408 , 0.085126 , 0.092235 , 0.073195 , 0.077636 , 0.13561 , 0.161038 , 0.11044 , 0.097481 , 0.09096 , 0.094201 , 0.135838 , 0.121946 , 0.078298 , 0.040159 , 0.11165 , 0.073837 , 0.103118 , 0.086104 , 0.094078 
 676 , 0.073583 , 0.085316 , 0.092455 , 0.073355 , 0.077854 , 0.1359 , 0.161366 , 0.110633 , 0.097702 , 0.091107 , 0.094308 , 0.136237 , 0.122291 , 0.078493 , 0.04026 , 0.111807 , 0.07396 , 0.103241 , 0.086346 , 0.094219 
 677 , 0.073765 , 0.085506 , 0.092676 , 0.073516 , 0.078073 , 0.136196 , 0.1617 , 0.110826 , 0.097928 , 0.091255 , 0.094415 , 0.136643 , 0.122642 , 0.078684 , 0.040365 , 0.111964 , 0.074083 , 0.103363 , 0.086584 , 0.09436 
 678 , 0.074054 , 0.08577 , 0.092954 , 0.073779 , 0.078332 , 0.136536 , 0.162176 , 0.111221 , 0.098211 , 0.091666 , 0.094916 , 0.137055 , 0.123132 , 0.079006 , 0.040721 , 0.112319 , 0.074333 , 0.103662 , 0.086864 , 0.094687 
 679 , 0.074353 , 0.086046 , 0.093239 , 0.074053 , 0.078588 , 0.136893 , 0.162666 , 0.111629 , 0.09851 , 0.092083 , 0.095446 , 0.137448 , 0.123618 , 0.079353 , 0.041101 , 0.112711 , 0.074588 , 0.103966 , 0.087142 , 0.095016 
 680 , 0.07466 , 0.086324 , 0.093527 , 0.074328 , 0.078841 , 0.137253 , 0.163167 , 0.112042 , 0.098812 , 0.092513 , 0.095981 , 0.137846 , 0.124108 , 0.079704 , 0.041483 , 0.113106 , 0.074845 , 0.104273 , 0.087423 , 0.095354 
 681 , 0.074988 , 0.086653 , 0.093819 , 0.07461 , 0.079063 , 0.137655 , 0.163729 , 0.11261 , 0.099231 , 0.093174 , 0.096649 , 0.138331 , 0.124765 , 0.080253 , 0.042076 , 0.113584 , 0.075301 , 0.104693 , 0.087737 , 0.095832 
 682 , 0.075327 , 0.087007 , 0.094124 , 0.074897 , 0.079267 , 0.13806 , 0.164309 , 0.113261 , 0.099697 , 0.093983 , 0.097403 , 0.138883 , 0.125521 , 0.080919 , 0.042809 , 0.114114 , 0.075872 , 0.105203 , 0.088083 , 0.096428 
 683 , 0.075668 , 0.087368 , 0.094433 , 0.075193 , 0.079474 , 0.138463 , 0.164894 , 0.113925 , 0.100176 , 0.094807 , 0.098162 , 0.13945 , 0.126293 , 0.081594 , 0.04355 , 0.114654 , 0.076448 , 0.105717 , 0.088436 , 0.097029 
 684 , 0.076078 , 0.087798 , 0.094791 , 0.075521 , 0.079772 , 0.139007 , 0.165594 , 0.114679 , 0.10075 , 0.095759 , 0.099108 , 0.140111 , 0.1272 , 0.082386 , 0.044434 , 0.115282 , 0.077122 , 0.106303 , 0.088837 , 0.097755 
 685 , 0.076648 , 0.088395 , 0.095278 , 0.075938 , 0.08029 , 0.139897 , 0.166626 , 0.115647 , 0.101598 , 0.097002 , 0.100497 , 0.140982 , 0.128439 , 0.083455 , 0.045643 , 0.116104 , 0.078018 , 0.107065 , 0.089354 , 0.098767 
 686 , 0.077235 , 0.089007 , 0.095781 , 0.076367 , 0.080831 , 0.140821 , 0.16769 , 0.116643 , 0.102469 , 0.098265 , 0.101911 , 0.141867 , 0.129709 , 0.084548 , 0.046872 , 0.116948 , 0.078937 , 0.107852 , 0.089885 , 0.099798 
 687 , 0.07783 , 0.089626 , 0.096292 , 0.076803 , 0.081379 , 0.141754 , 0.168773 , 0.117653 , 0.103355 , 0.099552 , 0.10335 , 0.142766 , 0.131005 , 0.08566 , 0.048126 , 0.117805 , 0.079874 , 0.108648 , 0.090425 , 0.100848 
 688 , 0.078696 , 0.090384 , 0.097142 , 0.077515 , 0.082151 , 0.142978 , 0.170366 , 0.119186 , 0.104661 , 0.101459 , 0.10537 , 0.144041 , 0.132789 , 0.087091 , 0.050066 , 0.11908 , 0.08132 , 0.109793 , 0.091108 , 0.102482 
 689 , 0.079578 , 0.091144 , 0.097981 , 0.078245 , 0.082928 , 0.144189 , 0.171948 , 0.120738 , 0.105968 , 0.103409 , 0.107408 , 0.145349 , 0.134589 , 0.088533 , 0.052036 , 0.120373 , 0.082781 , 0.110935 , 0.091772 , 0.104124 
 690 , 0.080456 , 0.09191 , 0.098826 , 0.07897 , 0.083701 , 0.145407 , 0.173527 , 0.122296 , 0.107283 , 0.105361 , 0.109448 , 0.146654 , 0.136386 , 0.089978 , 0.054004 , 0.121662 , 0.084243 , 0.112079 , 0.092437 , 0.105767 
 691 , 0.081456 , 0.092814 , 0.099779 , 0.079747 , 0.084681 , 0.146909 , 0.175387 , 0.124112 , 0.108802 , 0.107568 , 0.111738 , 0.148157 , 0.138478 , 0.091737 , 0.056501 , 0.123218 , 0.086015 , 0.113447 , 0.093228 , 0.107609 
 692 , 0.0825 , 0.093771 , 0.100817 , 0.080531 , 0.085765 , 0.148596 , 0.177421 , 0.126024 , 0.110412 , 0.109882 , 0.114157 , 0.149756 , 0.140712 , 0.093675 , 0.059287 , 0.124928 , 0.087946 , 0.114919 , 0.094104 , 0.109554 
 693 , 0.083531 , 0.09471 , 0.101842 , 0.081309 , 0.086838 , 0.150269 , 0.179431 , 0.127915 , 0.111998 , 0.112175 , 0.11655 , 0.151342 , 0.142925 , 0.095582 , 0.06204 , 0.12662 , 0.089852 , 0.116378 , 0.094973 , 0.111474 
