DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00006.spu,DHT_00007.spu,DHT_00008.spu,DHT_00009.spu,DHT_00010.spu,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu,DHT_00172.spu,DHT_00173.spu,DHT_00174.spu,DHT_00175.spu
 1076 , 0.233252 , 0.313599 , 0.240253 , 0.180849 , 0.39914 , 0.153714 , 0.169224 , 0.121245 , 0.121655 , 0.092182 , 0.132581 , 0.14835 , 0.246904 , 0.219619 , 0.173498 , 0.352619 , 0.301125 , 0.317045 , 0.261506 , 0.252607 , 0.154742 , 0.241571 , 0.238096 , 0.162842 , 0.217462 , 0.05447 , 0 , 0 , 0.057776 , 0.161943 , 0.115732 , 0.280981 , 0 , 0.163082 , 0.271922 , 0.043664 , 0.11773 , 0.120236 , 0.129604 , 0.175436 , 0.227509 , 0.141399 , 0.113145 , 0.129115 , 0.14875 , 0.241401 , 0.150368 , 0.099603 , 0.047679 , 0.125909 , 0.151277 , 0.210651 , 0.216114 , 0.200144 , 0.210032 , 0.244058 , 0.237686 , 0.236817 , 0.311282 , 0.252158 , 0.25796 , 0.21888 , 0.145224 , 0.248413 , 0.230965 , 0.247763 , 0.280282 , 0.113295 , 0.027455 , 0.220738 , 0.131112 , 0.144915 , 0.089266 , 0.148041 , 0.14079 , 0.182047 , 0.28199 , 0.26604 , 0.206256 , 0.212089 , 0.372564 , 0.347506 , 0.351571 , 0.358062 , 0.25839 , 0.077761 , 0.120296 , 0.129015 , 0.066076 , 0.03122 , 0.235449 , 0.157529 , 0.186262 , 0.213787 , 0.154602 , 0.397941 , 0.270235 , 0.21095 , 0.201443 , 0.165678 , 0.11713 , 0.139961 , 0.165099 , 0.11725 , 0.100142 , 0.207155 , 0.204039 , 0.121485 , 0.098364 , 0.196908 , 0.029293 , 0.080078 , 0.185483 , 0.191256 , 0.016739 , 0.275198 , 0.236588 , 0.231934 , 0.278234 , 0.206766 , 0.305729 , 0.296721 , 0.273291 , 0.220948 , 0.230176 , 0.279962 , 0.241581 , 0.222416 , 0.292316 , 0.378846 , 0.232123 , 0.224653 , 0.213647 , 0.173918 , 0.197847 , 0.178322 , 0.210361 , 0.235938 , 0.262624 , 0.176834 , 0.118379 , 0.21159 , 0.079758 , 0.264782 , 0.082465 , 0.088477 , 0.154992 , 0.030112 , 0.03943 , 0.04697 , 0.112576 , 0.07056 , 0.004384 , 0.122883 , 0.306329 , 0.251948 , 0.110579 , 0.165868 , 0.137185 , 0.113026 , 0.124781 , 0.125979 , 0.161564 , 0.154333 , 0.135717 
 1077 , 0.235648 , 0.311926 , 0.237537 , 0.179654 , 0.396439 , 0.153015 , 0.17155 , 0.120588 , 0.112902 , 0.090558 , 0.124794 , 0.149017 , 0.239605 , 0.209853 , 0.16453 , 0.354933 , 0.297707 , 0.314064 , 0.257454 , 0.253805 , 0.146044 , 0.240162 , 0.23162 , 0.155789 , 0.228538 , 0.049868 , 0 , 0 , 0.06199 , 0.158723 , 0.099507 , 0.274478 , 0 , 0.15745 , 0.268472 , 0.041108 , 0.109919 , 0.114721 , 0.122835 , 0.170536 , 0.219738 , 0.138974 , 0.105424 , 0.128722 , 0.148063 , 0.238233 , 0.146551 , 0.096067 , 0.040939 , 0.126027 , 0.15033 , 0.210788 , 0.21404 , 0.191945 , 0.202237 , 0.235359 , 0.237656 , 0.239735 , 0.312881 , 0.242688 , 0.255406 , 0.214537 , 0.143538 , 0.239217 , 0.225058 , 0.24766 , 0.277501 , 0.11679 , 0.02826 , 0.220563 , 0.123919 , 0.126574 , 0.076726 , 0.138069 , 0.140655 , 0.181742 , 0.281697 , 0.268005 , 0.200636 , 0.207606 , 0.365981 , 0.340654 , 0.347664 , 0.354406 , 0.25648 , 0.075483 , 0.121742 , 0.125302 , 0.061383 , 0.025237 , 0.230646 , 0.15557 , 0.187719 , 0.211375 , 0.151056 , 0.393485 , 0.268025 , 0.207586 , 0.198637 , 0.162064 , 0.11315 , 0.136379 , 0.160552 , 0.11669 , 0.095788 , 0.203042 , 0.203122 , 0.115159 , 0.0973 , 0.191129 , 0.025764 , 0.075433 , 0.182856 , 0.187122 , 0.016725 , 0.271893 , 0.23347 , 0.22813 , 0.273633 , 0.204096 , 0.302271 , 0.29529 , 0.268959 , 0.215134 , 0.226778 , 0.278983 , 0.237487 , 0.221607 , 0.285386 , 0.379992 , 0.229154 , 0.223099 , 0.209585 , 0.169531 , 0.193824 , 0.174682 , 0.20866 , 0.23173 , 0.258658 , 0.172395 , 0.116899 , 0.209853 , 0.074568 , 0.259493 , 0.08139 , 0.081241 , 0.152667 , 0.029056 , 0.034783 , 0.044538 , 0.107154 , 0.064346 , 0.005051 , 0.119922 , 0.30605 , 0.250494 , 0.10605 , 0.16267 , 0.131397 , 0.110197 , 0.121394 , 0.115875 , 0.159836 , 0.152249 , 0.136737 
 1078 , 0.229667 , 0.306262 , 0.225226 , 0.171947 , 0.391401 , 0.138746 , 0.167546 , 0.111535 , 0.099167 , 0.080251 , 0.111257 , 0.140425 , 0.229995 , 0.199456 , 0.154443 , 0.352955 , 0.288718 , 0.303749 , 0.250629 , 0.242363 , 0.138557 , 0.230323 , 0.223557 , 0.143733 , 0.225673 , 0.041228 , 0 , 0 , 0.052653 , 0.149634 , 0.090196 , 0.254811 , 0 , 0.149396 , 0.258507 , 0.032724 , 0.10024 , 0.100309 , 0.11084 , 0.155466 , 0.199406 , 0.12441 , 0.096753 , 0.120089 , 0.13353 , 0.226249 , 0.132686 , 0.08192 , 0.032337 , 0.109966 , 0.127053 , 0.203509 , 0.205337 , 0.18064 , 0.190435 , 0.221531 , 0.230402 , 0.229419 , 0.305795 , 0.225097 , 0.246476 , 0.208238 , 0.129785 , 0.229409 , 0.21561 , 0.239681 , 0.270965 , 0.099912 , 0.022085 , 0.21105 , 0.107919 , 0.102395 , 0.061247 , 0.121162 , 0.125285 , 0.1731 , 0.274164 , 0.264229 , 0.188468 , 0.201721 , 0.359859 , 0.332023 , 0.339762 , 0.345216 , 0.24893 , 0.0668 , 0.108754 , 0.116562 , 0.05015 , 0.018607 , 0.222842 , 0.149525 , 0.179537 , 0.204254 , 0.140266 , 0.388193 , 0.259312 , 0.201155 , 0.19277 , 0.158853 , 0.102127 , 0.12601 , 0.15332 , 0.109439 , 0.086133 , 0.196178 , 0.20029 , 0.107999 , 0.09115 , 0.183998 , 0.019392 , 0.065191 , 0.173269 , 0.180938 , 0.013004 , 0.263723 , 0.228981 , 0.221034 , 0.263782 , 0.197857 , 0.295553 , 0.290447 , 0.262252 , 0.207155 , 0.219693 , 0.274204 , 0.229965 , 0.216702 , 0.275108 , 0.37487 , 0.221729 , 0.216067 , 0.201661 , 0.162569 , 0.185001 , 0.166344 , 0.203132 , 0.221789 , 0.25043 , 0.164437 , 0.107412 , 0.201741 , 0.064515 , 0.246923 , 0.072781 , 0.07127 , 0.143544 , 0.022293 , 0.026267 , 0.034056 , 0.095332 , 0.051521 , 0.004043 , 0.111227 , 0.300888 , 0.241648 , 0.094249 , 0.154264 , 0.118956 , 0.10322 , 0.113234 , 0.102157 , 0.152734 , 0.140027 , 0.125662 
 1079 , 0.220682 , 0.297777 , 0.210089 , 0.161661 , 0.385715 , 0.120226 , 0.161721 , 0.099868 , 0.084526 , 0.066213 , 0.095548 , 0.128784 , 0.219944 , 0.188234 , 0.144584 , 0.348 , 0.277828 , 0.290107 , 0.241879 , 0.227046 , 0.130839 , 0.218019 , 0.215814 , 0.130111 , 0.220114 , 0.031101 , 0 , 0 , 0.03947 , 0.137911 , 0.082292 , 0.229859 , 0 , 0.139707 , 0.245958 , 0.022403 , 0.089444 , 0.08297 , 0.097144 , 0.136655 , 0.176225 , 0.105992 , 0.087449 , 0.107369 , 0.1148 , 0.211834 , 0.115089 , 0.064696 , 0.022663 , 0.087748 , 0.095429 , 0.193551 , 0.193281 , 0.166569 , 0.178259 , 0.206927 , 0.220433 , 0.21376 , 0.295553 , 0.205062 , 0.234417 , 0.20159 , 0.111438 , 0.218667 , 0.206059 , 0.22945 , 0.262656 , 0.075 , 0.013655 , 0.199396 , 0.087409 , 0.07511 , 0.044208 , 0.101094 , 0.103478 , 0.162699 , 0.264461 , 0.256621 , 0.17392 , 0.194448 , 0.355052 , 0.323722 , 0.330654 , 0.335282 , 0.239305 , 0.055859 , 0.091 , 0.104755 , 0.036857 , 0.011441 , 0.213929 , 0.141582 , 0.167377 , 0.195266 , 0.127428 , 0.382433 , 0.248582 , 0.193381 , 0.185292 , 0.156085 , 0.088686 , 0.113782 , 0.145881 , 0.099957 , 0.074163 , 0.188952 , 0.197142 , 0.100456 , 0.083319 , 0.176015 , 0.01196 , 0.052876 , 0.16208 , 0.17389 , 0.00804 , 0.253699 , 0.223605 , 0.21362 , 0.252711 , 0.190558 , 0.287733 , 0.283174 , 0.254716 , 0.199386 , 0.211854 , 0.267015 , 0.22161 , 0.210827 , 0.263673 , 0.3678 , 0.212573 , 0.207176 , 0.193132 , 0.154649 , 0.17412 , 0.156425 , 0.195885 , 0.210039 , 0.240562 , 0.155078 , 0.094451 , 0.191875 , 0.052627 , 0.231934 , 0.061046 , 0.059909 , 0.13072 , 0.013735 , 0.016229 , 0.021007 , 0.081324 , 0.036228 , 0.002504 , 0.100346 , 0.292231 , 0.231016 , 0.079898 , 0.144215 , 0.105114 , 0.093174 , 0.103458 , 0.088506 , 0.14253 , 0.123857 , 0.109772 
 1080 , 0.210601 , 0.286915 , 0.194383 , 0.150182 , 0.379992 , 0.100652 , 0.155601 , 0.087506 , 0.069928 , 0.050638 , 0.078823 , 0.116245 , 0.210016 , 0.1761 , 0.135273 , 0.340505 , 0.266285 , 0.274566 , 0.231543 , 0.210873 , 0.12241 , 0.205252 , 0.208989 , 0.115993 , 0.215748 , 0.020358 , 0 , 0 , 0.025566 , 0.124747 , 0.073827 , 0.202421 , 0 , 0.128726 , 0.232198 , 0.011453 , 0.077785 , 0.064579 , 0.082842 , 0.116366 , 0.153002 , 0.086549 , 0.077594 , 0.092402 , 0.095131 , 0.197072 , 0.095927 , 0.04676 , 0.012189 , 0.06335 , 0.060862 , 0.182557 , 0.179162 , 0.150121 , 0.166782 , 0.192842 , 0.209331 , 0.195733 , 0.284055 , 0.184441 , 0.220452 , 0.195108 , 0.091283 , 0.206853 , 0.197475 , 0.218911 , 0.253271 , 0.047515 , 0.004593 , 0.187986 , 0.064217 , 0.045622 , 0.025908 , 0.079186 , 0.078702 , 0.15266 , 0.254339 , 0.245937 , 0.158452 , 0.1858 , 0.351867 , 0.31645 , 0.321295 , 0.326211 , 0.228803 , 0.04408 , 0.071882 , 0.09078 , 0.022906 , 0.003818 , 0.204567 , 0.132523 , 0.153355 , 0.185418 , 0.11422 , 0.376325 , 0.237365 , 0.184833 , 0.176694 , 0.153768 , 0.074401 , 0.101276 , 0.13899 , 0.089813 , 0.061013 , 0.182154 , 0.194191 , 0.092643 , 0.074965 , 0.167346 , 0.004019 , 0.039709 , 0.151008 , 0.166369 , 0.0027 , 0.242835 , 0.217521 , 0.206863 , 0.241747 , 0.18304 , 0.279532 , 0.2738 , 0.246854 , 0.19256 , 0.204214 , 0.257904 , 0.21326 , 0.20504 , 0.25184 , 0.360279 , 0.202643 , 0.197677 , 0.185035 , 0.146313 , 0.162138 , 0.145931 , 0.187704 , 0.197808 , 0.229951 , 0.145064 , 0.07986 , 0.181781 , 0.03992 , 0.216151 , 0.047948 , 0.047636 , 0.11557 , 0.004624 , 0.00546 , 0.007092 , 0.066483 , 0.019874 , 0.000836 , 0.088544 , 0.280549 , 0.220452 , 0.06463 , 0.133682 , 0.091294 , 0.080797 , 0.093097 , 0.075539 , 0.130156 , 0.106031 , 0.091928 
 1081 , 0.204566 , 0.274716 , 0.18423 , 0.14162 , 0.37332 , 0.087817 , 0.146775 , 0.078705 , 0.060815 , 0.037445 , 0.069095 , 0.100786 , 0.200527 , 0.165538 , 0.125211 , 0.334445 , 0.257313 , 0.258967 , 0.220781 , 0.198741 , 0.115043 , 0.19456 , 0.202871 , 0.104957 , 0.209487 , 0.012756 , 0 , 0 , 0.01584 , 0.114485 , 0.061007 , 0.183509 , 0 , 0.119701 , 0.220203 , 0.005084 , 0.067695 , 0.05019 , 0.069531 , 0.101273 , 0.137815 , 0.073925 , 0.064762 , 0.074169 , 0.07907 , 0.180445 , 0.079588 , 0.036146 , 0.005886 , 0.046608 , 0.03709 , 0.175899 , 0.166167 , 0.140311 , 0.158485 , 0.180364 , 0.198568 , 0.181074 , 0.274858 , 0.170713 , 0.210877 , 0.188198 , 0.073185 , 0.195889 , 0.188055 , 0.204403 , 0.243796 , 0.03026 , 0 , 0.172875 , 0.044913 , 0.026242 , 0.014217 , 0.062276 , 0.058075 , 0.141813 , 0.245268 , 0.235353 , 0.146846 , 0.175848 , 0.34717 , 0.310628 , 0.311795 , 0.320553 , 0.221746 , 0.034319 , 0.057811 , 0.077203 , 0.013557 , 0 , 0.195027 , 0.122248 , 0.140108 , 0.175686 , 0.104429 , 0.37054 , 0.228747 , 0.17462 , 0.169323 , 0.148632 , 0.060571 , 0.091714 , 0.132365 , 0.079862 , 0.049135 , 0.178963 , 0.187396 , 0.085524 , 0.068395 , 0.157734 , 0 , 0.02955 , 0.143102 , 0.159328 , 0 , 0.233628 , 0.210918 , 0.201562 , 0.233101 , 0.176457 , 0.271865 , 0.265045 , 0.239047 , 0.186645 , 0.197016 , 0.248921 , 0.205865 , 0.197219 , 0.245816 , 0.352173 , 0.193931 , 0.186442 , 0.177674 , 0.138525 , 0.152843 , 0.137328 , 0.176974 , 0.185701 , 0.219696 , 0.135511 , 0.066802 , 0.16982 , 0.029448 , 0.202343 , 0.035253 , 0.03782 , 0.102521 , 0 , 0 , 0 , 0.054533 , 0.009914 , 0 , 0.076878 , 0.267075 , 0.209325 , 0.052321 , 0.123831 , 0.079659 , 0.067674 , 0.082196 , 0.067999 , 0.119316 , 0.089502 , 0.076483 
 1082 , 0.202547 , 0.261478 , 0.179721 , 0.136139 , 0.365775 , 0.081879 , 0.135201 , 0.073445 , 0.057371 , 0.026722 , 0.06653 , 0.082226 , 0.191409 , 0.156528 , 0.11417 , 0.330027 , 0.251095 , 0.243303 , 0.209737 , 0.190848 , 0.108795 , 0.185769 , 0.197386 , 0.096954 , 0.201078 , 0.008343 , 0 , 0 , 0.010475 , 0.107245 , 0.043775 , 0.173458 , 0 , 0.112814 , 0.210318 , 0.003325 , 0.059196 , 0.039899 , 0.057238 , 0.091548 , 0.130724 , 0.068161 , 0.049018 , 0.052924 , 0.066632 , 0.161678 , 0.066203 , 0.033015 , 0.003876 , 0.037615 , 0.024315 , 0.17353 , 0.154376 , 0.137312 , 0.153468 , 0.169603 , 0.188135 , 0.170011 , 0.26775 , 0.164024 , 0.205688 , 0.180781 , 0.057207 , 0.185759 , 0.177691 , 0.186014 , 0.234378 , 0.023009 , 0 , 0.153692 , 0.029639 , 0.017288 , 0.009414 , 0.050547 , 0.041715 , 0.129999 , 0.237387 , 0.225097 , 0.139444 , 0.164473 , 0.340359 , 0.306477 , 0.302407 , 0.317941 , 0.218162 , 0.02662 , 0.048956 , 0.064051 , 0.008894 , 0 , 0.185534 , 0.110845 , 0.127796 , 0.166054 , 0.098076 , 0.365173 , 0.222843 , 0.162566 , 0.163116 , 0.140545 , 0.047273 , 0.085143 , 0.125685 , 0.07013 , 0.038614 , 0.179262 , 0.176702 , 0.079177 , 0.063643 , 0.147236 , 0 , 0.022489 , 0.138444 , 0.152897 , 0 , 0.226331 , 0.203974 , 0.197478 , 0.226709 , 0.170766 , 0.264762 , 0.25699 , 0.231492 , 0.181618 , 0.190124 , 0.240335 , 0.199497 , 0.187176 , 0.245699 , 0.343469 , 0.186789 , 0.173632 , 0.170827 , 0.131376 , 0.146196 , 0.13052 , 0.163881 , 0.173887 , 0.209747 , 0.126501 , 0.055382 , 0.155987 , 0.021306 , 0.190787 , 0.02304 , 0.030536 , 0.091691 , 0 , 0 , 0 , 0.045652 , 0.006528 , 0 , 0.065418 , 0.252094 , 0.19761 , 0.043092 , 0.114609 , 0.070171 , 0.054056 , 0.070752 , 0.066101 , 0.110101 , 0.074363 , 0.063643 
 1083 , 0.199899 , 0.249093 , 0.174619 , 0.130802 , 0.358167 , 0.076065 , 0.122766 , 0.066951 , 0.053403 , 0.016135 , 0.063441 , 0.061747 , 0.180839 , 0.146373 , 0.100955 , 0.326329 , 0.245285 , 0.226482 , 0.198708 , 0.183148 , 0.10232 , 0.174845 , 0.190846 , 0.087294 , 0.190528 , 0.003726 , 0 , 0 , 0.004619 , 0.100226 , 0.025331 , 0.162846 , 0 , 0.106487 , 0.201407 , 0.001478 , 0.050098 , 0.02839 , 0.043765 , 0.081741 , 0.120169 , 0.061994 , 0.032495 , 0.03114 , 0.052972 , 0.14005 , 0.05173 , 0.029632 , 0.001724 , 0.028472 , 0.010777 , 0.17037 , 0.142154 , 0.135626 , 0.147881 , 0.158279 , 0.176825 , 0.159305 , 0.258659 , 0.157499 , 0.200042 , 0.172371 , 0.04046 , 0.174537 , 0.165812 , 0.166798 , 0.224983 , 0.016012 , 0 , 0.131398 , 0.013107 , 0.007636 , 0.004177 , 0.037668 , 0.023884 , 0.116392 , 0.229674 , 0.215592 , 0.133389 , 0.151515 , 0.329387 , 0.303184 , 0.293669 , 0.312031 , 0.213467 , 0.0183 , 0.039557 , 0.049872 , 0.003952 , 0 , 0.176579 , 0.099097 , 0.115458 , 0.155538 , 0.091143 , 0.359861 , 0.216772 , 0.148857 , 0.155754 , 0.131429 , 0.033255 , 0.077769 , 0.116536 , 0.059777 , 0.027569 , 0.178129 , 0.165289 , 0.072627 , 0.058483 , 0.136294 , 0 , 0.014995 , 0.133358 , 0.146752 , 0 , 0.219934 , 0.197517 , 0.191031 , 0.21901 , 0.164068 , 0.257068 , 0.248744 , 0.224419 , 0.17584 , 0.181773 , 0.232651 , 0.192929 , 0.17546 , 0.245408 , 0.333955 , 0.181034 , 0.160834 , 0.161789 , 0.124121 , 0.138449 , 0.121955 , 0.15092 , 0.16183 , 0.19841 , 0.117028 , 0.043898 , 0.141302 , 0.012758 , 0.179463 , 0.010264 , 0.02294 , 0.080838 , 0 , 0 , 0 , 0.036334 , 0.002905 , 0 , 0.053218 , 0.237711 , 0.184677 , 0.033409 , 0.103911 , 0.058586 , 0.040686 , 0.058268 , 0.06303 , 0.10037 , 0.058381 , 0.050991 
 1084 , 0.196434 , 0.236788 , 0.168561 , 0.122942 , 0.351419 , 0.070344 , 0.111544 , 0.062116 , 0.047901 , 0.006906 , 0.058482 , 0.044989 , 0.169665 , 0.135092 , 0.089969 , 0.321192 , 0.238646 , 0.210556 , 0.18801 , 0.174497 , 0.095595 , 0.163874 , 0.185378 , 0.077611 , 0.179689 , 0 , 0 , 0 , 0 , 0.092518 , 0.009714 , 0.150133 , 0 , 0.100158 , 0.192686 , 0 , 0.040747 , 0.017994 , 0.030805 , 0.072161 , 0.110233 , 0.053682 , 0.017921 , 0.013957 , 0.041779 , 0.121692 , 0.039188 , 0.026521 , 0 , 0.020265 , 0 , 0.163843 , 0.13216 , 0.133141 , 0.141844 , 0.147232 , 0.166269 , 0.150113 , 0.248247 , 0.15036 , 0.192325 , 0.162728 , 0.025272 , 0.163306 , 0.154996 , 0.148874 , 0.215739 , 0.009601 , 0 , 0.112195 , 0 , 0 , 0 , 0.025519 , 0.009054 , 0.103451 , 0.221561 , 0.206623 , 0.125873 , 0.138045 , 0.319437 , 0.300009 , 0.284967 , 0.306296 , 0.207036 , 0.010891 , 0.031197 , 0.035977 , 0 , 0 , 0.167539 , 0.087873 , 0.10375 , 0.144972 , 0.084053 , 0.352369 , 0.210463 , 0.134803 , 0.146541 , 0.121465 , 0.021318 , 0.071056 , 0.106775 , 0.049666 , 0.017395 , 0.175777 , 0.154366 , 0.066121 , 0.053362 , 0.1264 , 0 , 0.008372 , 0.128981 , 0.141462 , 0 , 0.214324 , 0.190611 , 0.184417 , 0.2113 , 0.15705 , 0.249176 , 0.24133 , 0.217545 , 0.16949 , 0.173815 , 0.225143 , 0.186781 , 0.165051 , 0.244076 , 0.324744 , 0.17556 , 0.148347 , 0.152353 , 0.116458 , 0.131149 , 0.112308 , 0.138334 , 0.151083 , 0.18802 , 0.107694 , 0.033169 , 0.127422 , 0.005409 , 0.168334 , 0 , 0.015671 , 0.069993 , 0 , 0 , 0 , 0.027336 , 0 , 0 , 0.040994 , 0.223337 , 0.171616 , 0.023888 , 0.093076 , 0.047013 , 0.028317 , 0.046301 , 0.058843 , 0.089772 , 0.043761 , 0.038475 
 1085 , 0.190573 , 0.226868 , 0.160088 , 0.10753 , 0.348599 , 0.065983 , 0.106245 , 0.063341 , 0.037963 , 0.004858 , 0.047814 , 0.042355 , 0.15811 , 0.121441 , 0.087932 , 0.311931 , 0.230276 , 0.199657 , 0.180204 , 0.164004 , 0.088916 , 0.153873 , 0.184347 , 0.068842 , 0.16939 , 0 , 0 , 0 , 0 , 0.083602 , 0.006754 , 0.132286 , 0 , 0.09481 , 0.186336 , 0 , 0.03181 , 0.012285 , 0.021172 , 0.065009 , 0.103283 , 0.03902 , 0.012399 , 0.016273 , 0.039828 , 0.11706 , 0.035581 , 0.024767 , 0 , 0.016801 , 0 , 0.14655 , 0.131064 , 0.128288 , 0.135218 , 0.138957 , 0.159767 , 0.147586 , 0.234492 , 0.142158 , 0.178402 , 0.150175 , 0.017381 , 0.153417 , 0.14945 , 0.137683 , 0.20841 , 0.006743 , 0 , 0.1055 , 0 , 0 , 0 , 0.017609 , 0.006215 , 0.094406 , 0.213278 , 0.200703 , 0.114625 , 0.124424 , 0.314023 , 0.297844 , 0.277811 , 0.301821 , 0.195607 , 0.007489 , 0.027822 , 0.024705 , 0 , 0 , 0.159705 , 0.080163 , 0.09598 , 0.13558 , 0.077366 , 0.33849 , 0.204318 , 0.121234 , 0.132131 , 0.110119 , 0.018676 , 0.067453 , 0.095742 , 0.041806 , 0.012088 , 0.169545 , 0.146747 , 0.060783 , 0.049078 , 0.121503 , 0 , 0.00579 , 0.127843 , 0.140128 , 0 , 0.21247 , 0.183239 , 0.177967 , 0.204629 , 0.149864 , 0.241732 , 0.237838 , 0.212512 , 0.162222 , 0.168219 , 0.219472 , 0.183166 , 0.160482 , 0.239381 , 0.31797 , 0.172145 , 0.139071 , 0.142759 , 0.108659 , 0.126289 , 0.100186 , 0.128972 , 0.146767 , 0.182421 , 0.10032 , 0.026818 , 0.118872 , 0.00377 , 0.160057 , 0 , 0.010897 , 0.0607 , 0 , 0 , 0 , 0.021338 , 0 , 0 , 0.030733 , 0.211828 , 0.160388 , 0.016573 , 0.08325 , 0.037114 , 0.022063 , 0.038409 , 0.051367 , 0.077926 , 0.036006 , 0.029065 
