JUN24HTH00005.spu,JUN24HTH00004.spu,JUN24HTH00003.spu,
Wavelength,JUN24HTH00006.spu,JUN24HTH00007.spu,JUN24HTH00008.spu,JUN24HTH00009.spu,JUN24HTH00010.spu,JUN24HTH00011.spu,JUN24HTH00012.spu,JUN24HTH00013.spu,JUN24HTH00014.spu,JUN24HTH00015.spu,JUN24HTH00016.spu,JUN24HTH00017.spu,JUN24HTH00018.spu,JUN24HTH00019.spu,JUN24HTH00020.spu,JUN24HTH00021.spu,JUN24HTH00022.spu,JUN24HTH00023.spu,JUN24HTH00024.spu,JUN24HTH00025.spu,JUN24HTH00026.spu,JUN24HTH00027.spu,JUN24HTH00028.spu,JUN24HTH00029.spu,JUN24HTH00030.spu,JUN24HTH00031.spu,JUN24HTH00032.spu,JUN24HTH00033.spu,JUN24HTH00034.spu,JUN24HTH00035.spu,JUN24HTH00036.spu,JUN24HTH00037.spu,JUN24HTH00038.spu,JUN24HTH00039.spu,JUN24HTH00040.spu,JUN24HTH00041.spu,JUN24HTH00042.spu,JUN24HTH00043.spu,JUN24HTH00044.spu,JUN24HTH00045.spu,JUN24HTH00046.spu,JUN24HTH00047.spu,JUN24HTH00048.spu,JUN24HTH00049.spu,JUN24HTH00050.spu,JUN24HTH00051.spu,JUN24HTH00052.spu,JUN24HTH00053.spu,JUN24HTH00054.spu,JUN24HTH00055.spu,JUN24HTH00056.spu,JUN24HTH00057.spu,JUN24HTH00058.spu,JUN24HTH00059.spu,JUN24HTH00060.spu,JUN24HTH00061.spu,JUN24HTH00062.spu,JUN24HTH00063.spu,JUN24HTH00064.spu,JUN24HTH00065.spu
 341 , 0.01019 , 0.005464 , 0.021387 , 0.011558 , 0.008307 , 0.032701 , 0.03611 , 0.029418 , 0.015552 , 0.031178 , 0.025204 , 0.011706 , 0.014767 , 0.015219 , 0.014545 , 0.037225 , 0.063661 , 0.038037 , 0.01482 , 0.032147 , 0.035835 , 0.002339 , 0.017601 , 0.011541 , 0.023863 , 0.015346 , 0.020765 , 0.013282 , 0.013717 , 0.009764 , 0.008695 , 0.008633 , 0.029758 , 0.03018 , 0.053014 , 0.018995 , 0.020609 , 0.00627 , 0.026834 , 0.029351 , 0.028369 , 0.022109 , 0.015891 , 0.007904 , 0.017579 , 0.01253 , 0.009332 , 0.014918 , 0.021152 , 0.011314 , 0.010676 , 0.038522 , 0.044397 , 0.02959 , 0.017262 , 0.035782 , 0.044011 , 0.042573 , 0.032723 , 0.0974 
 342 , 0.010315 , 0.005615 , 0.021328 , 0.011972 , 0.008339 , 0.031922 , 0.036538 , 0.028785 , 0.015985 , 0.030752 , 0.024514 , 0.012052 , 0.015683 , 0.015519 , 0.014601 , 0.037897 , 0.062917 , 0.03826 , 0.01527 , 0.031847 , 0.035565 , 0.002961 , 0.017151 , 0.011792 , 0.022969 , 0.015616 , 0.021211 , 0.014153 , 0.013805 , 0.010056 , 0.009205 , 0.009229 , 0.030363 , 0.029696 , 0.052238 , 0.018702 , 0.020852 , 0.007145 , 0.026562 , 0.028758 , 0.02825 , 0.02227 , 0.016547 , 0.008301 , 0.01791 , 0.012653 , 0.009958 , 0.015359 , 0.022061 , 0.011675 , 0.01118 , 0.037471 , 0.04352 , 0.029519 , 0.017587 , 0.036044 , 0.04401 , 0.04148 , 0.034209 , 0.094525 
 343 , 0.010618 , 0.005786 , 0.020824 , 0.012684 , 0.007851 , 0.030548 , 0.036722 , 0.02824 , 0.016372 , 0.029783 , 0.023894 , 0.012603 , 0.015509 , 0.016127 , 0.0139 , 0.038298 , 0.061085 , 0.038125 , 0.015682 , 0.030428 , 0.034973 , 0.003641 , 0.016384 , 0.011741 , 0.022324 , 0.015223 , 0.020585 , 0.015142 , 0.014122 , 0.010202 , 0.009108 , 0.009398 , 0.032043 , 0.029114 , 0.052839 , 0.018178 , 0.021069 , 0.007689 , 0.02584 , 0.028804 , 0.026904 , 0.021997 , 0.017935 , 0.008369 , 0.017771 , 0.01311 , 0.009792 , 0.015374 , 0.021541 , 0.011889 , 0.011524 , 0.034773 , 0.041928 , 0.030855 , 0.019134 , 0.037348 , 0.043437 , 0.037345 , 0.033735 , 0.099364 
 344 , 0.010856 , 0.005902 , 0.020319 , 0.013204 , 0.007423 , 0.029285 , 0.036801 , 0.027661 , 0.016603 , 0.028854 , 0.023275 , 0.013037 , 0.01528 , 0.016627 , 0.013263 , 0.03858 , 0.059345 , 0.037917 , 0.016001 , 0.029129 , 0.03434 , 0.00415 , 0.015681 , 0.011628 , 0.021682 , 0.014812 , 0.019972 , 0.015964 , 0.014352 , 0.010266 , 0.008995 , 0.009448 , 0.033611 , 0.028506 , 0.053299 , 0.017646 , 0.021196 , 0.008061 , 0.025126 , 0.028761 , 0.025686 , 0.021668 , 0.019193 , 0.008361 , 0.017578 , 0.013454 , 0.009579 , 0.01529 , 0.021009 , 0.012007 , 0.011743 , 0.032497 , 0.040447 , 0.032074 , 0.020584 , 0.038543 , 0.042779 , 0.034099 , 0.033188 , 0.103138 
 345 , 0.011028 , 0.006031 , 0.019887 , 0.013575 , 0.007151 , 0.028221 , 0.036754 , 0.027176 , 0.016747 , 0.028055 , 0.022708 , 0.013414 , 0.014983 , 0.017 , 0.01281 , 0.038545 , 0.057658 , 0.037709 , 0.016294 , 0.028174 , 0.033753 , 0.00456 , 0.015141 , 0.011531 , 0.021214 , 0.014491 , 0.019489 , 0.016596 , 0.014502 , 0.010324 , 0.008933 , 0.009474 , 0.034895 , 0.028045 , 0.053397 , 0.017226 , 0.021226 , 0.008336 , 0.024521 , 0.02864 , 0.024741 , 0.021437 , 0.020242 , 0.008329 , 0.017344 , 0.013744 , 0.009411 , 0.015197 , 0.020476 , 0.012112 , 0.011891 , 0.030765 , 0.039287 , 0.032956 , 0.02182 , 0.039356 , 0.041839 , 0.031828 , 0.032623 , 0.10318 
 346 , 0.011048 , 0.006755 , 0.020154 , 0.013776 , 0.008096 , 0.028161 , 0.036255 , 0.0277 , 0.017008 , 0.028192 , 0.022606 , 0.014067 , 0.014365 , 0.016906 , 0.01363 , 0.0365 , 0.055852 , 0.038052 , 0.017109 , 0.029641 , 0.033856 , 0.005185 , 0.015694 , 0.011949 , 0.022371 , 0.015098 , 0.020136 , 0.016522 , 0.014473 , 0.01089 , 0.009565 , 0.009938 , 0.034184 , 0.029161 , 0.051115 , 0.0178 , 0.020999 , 0.008802 , 0.024882 , 0.028416 , 0.025487 , 0.022527 , 0.020126 , 0.008517 , 0.017113 , 0.014312 , 0.009886 , 0.015546 , 0.020022 , 0.01276 , 0.012177 , 0.031326 , 0.040511 , 0.031551 , 0.021581 , 0.037619 , 0.039115 , 0.033407 , 0.03233 , 0.081661 
 347 , 0.011046 , 0.007371 , 0.020359 , 0.01393 , 0.00896 , 0.028078 , 0.035784 , 0.028168 , 0.017227 , 0.028277 , 0.022485 , 0.014665 , 0.013842 , 0.016804 , 0.014413 , 0.034809 , 0.054272 , 0.038326 , 0.01781 , 0.031023 , 0.033904 , 0.00573 , 0.016175 , 0.01232 , 0.023449 , 0.015629 , 0.0207 , 0.016435 , 0.01443 , 0.011388 , 0.010113 , 0.010346 , 0.033539 , 0.030183 , 0.04917 , 0.018323 , 0.020773 , 0.009195 , 0.025159 , 0.028187 , 0.026136 , 0.023533 , 0.02 , 0.008662 , 0.016888 , 0.014818 , 0.010305 , 0.015858 , 0.019611 , 0.013335 , 0.01241 , 0.031819 , 0.041574 , 0.030367 , 0.021347 , 0.036173 , 0.036957 , 0.034865 , 0.032032 , 0.068908 
 348 , 0.011028 , 0.007901 , 0.020517 , 0.014049 , 0.009754 , 0.027981 , 0.035342 , 0.028589 , 0.017413 , 0.028324 , 0.022353 , 0.015215 , 0.013391 , 0.016696 , 0.015163 , 0.033385 , 0.052876 , 0.038546 , 0.018417 , 0.032331 , 0.033913 , 0.00621 , 0.016598 , 0.012653 , 0.024458 , 0.016097 , 0.021195 , 0.016341 , 0.014378 , 0.011827 , 0.010592 , 0.010706 , 0.03295 , 0.031123 , 0.047492 , 0.018802 , 0.020552 , 0.009528 , 0.025371 , 0.027959 , 0.026705 , 0.024466 , 0.019868 , 0.008773 , 0.016671 , 0.015273 , 0.010678 , 0.016139 , 0.019237 , 0.013848 , 0.012602 , 0.032255 , 0.042504 , 0.029354 , 0.021122 , 0.034947 , 0.0352 , 0.036217 , 0.031737 , 0.060443 
 349 , 0.012032 , 0.008648 , 0.02143 , 0.015136 , 0.010612 , 0.028852 , 0.036777 , 0.029613 , 0.017886 , 0.02994 , 0.023523 , 0.015921 , 0.013935 , 0.01732 , 0.016161 , 0.034776 , 0.055073 , 0.039847 , 0.019109 , 0.032883 , 0.034991 , 0.006873 , 0.017833 , 0.013402 , 0.025264 , 0.01696 , 0.022429 , 0.016835 , 0.014954 , 0.01209 , 0.011311 , 0.011383 , 0.033181 , 0.032932 , 0.04843 , 0.019938 , 0.021483 , 0.010328 , 0.026473 , 0.029108 , 0.028019 , 0.025691 , 0.020956 , 0.009609 , 0.017683 , 0.016343 , 0.011282 , 0.017372 , 0.020274 , 0.014502 , 0.013709 , 0.033166 , 0.044237 , 0.029742 , 0.021967 , 0.036093 , 0.035251 , 0.038761 , 0.033128 , 0.056103 
 350 , 0.013444 , 0.009462 , 0.022558 , 0.016594 , 0.011454 , 0.029995 , 0.038813 , 0.030766 , 0.018416 , 0.032097 , 0.025135 , 0.016619 , 0.014807 , 0.018156 , 0.01719 , 0.037128 , 0.058469 , 0.041429 , 0.01977 , 0.033094 , 0.036358 , 0.007577 , 0.019348 , 0.014248 , 0.025913 , 0.01791 , 0.02388 , 0.017494 , 0.015714 , 0.012265 , 0.012073 , 0.012133 , 0.033651 , 0.034962 , 0.050177 , 0.021259 , 0.022777 , 0.011272 , 0.027828 , 0.030689 , 0.029531 , 0.026932 , 0.022457 , 0.010714 , 0.019123 , 0.0176 , 0.011932 , 0.018926 , 0.021793 , 0.015154 , 0.01517 , 0.034153 , 0.046135 , 0.030552 , 0.023141 , 0.037998 , 0.035854 , 0.041658 , 0.035034 , 0.053601 
 351 , 0.014838 , 0.01023 , 0.023582 , 0.018013 , 0.012235 , 0.031013 , 0.040686 , 0.031789 , 0.018877 , 0.034138 , 0.026647 , 0.017234 , 0.015614 , 0.018903 , 0.018136 , 0.039338 , 0.061621 , 0.042839 , 0.020352 , 0.033265 , 0.037568 , 0.008226 , 0.020791 , 0.015005 , 0.026474 , 0.018767 , 0.025226 , 0.018075 , 0.016391 , 0.012413 , 0.01276 , 0.012812 , 0.034044 , 0.036827 , 0.051724 , 0.022478 , 0.023959 , 0.012147 , 0.029058 , 0.032139 , 0.030916 , 0.028049 , 0.023865 , 0.011773 , 0.020484 , 0.018773 , 0.012519 , 0.020387 , 0.02322 , 0.015732 , 0.016592 , 0.035015 , 0.04785 , 0.031255 , 0.024205 , 0.039744 , 0.036364 , 0.04438 , 0.036757 , 0.051752 
 352 , 0.015638 , 0.010817 , 0.024454 , 0.018894 , 0.012884 , 0.032244 , 0.041985 , 0.032631 , 0.019501 , 0.035752 , 0.02786 , 0.017637 , 0.016483 , 0.019606 , 0.018761 , 0.041059 , 0.063609 , 0.044117 , 0.020842 , 0.0339 , 0.038599 , 0.008637 , 0.022073 , 0.015608 , 0.027322 , 0.019538 , 0.026265 , 0.018757 , 0.017054 , 0.012837 , 0.01349 , 0.013376 , 0.034611 , 0.037847 , 0.053073 , 0.02342 , 0.024961 , 0.012758 , 0.029779 , 0.033356 , 0.031995 , 0.028878 , 0.024951 , 0.012515 , 0.021392 , 0.019642 , 0.013107 , 0.02128 , 0.024392 , 0.016284 , 0.017646 , 0.036036 , 0.049108 , 0.031934 , 0.025245 , 0.041212 , 0.03732 , 0.045471 , 0.037414 , 0.050617 
 353 , 0.015273 , 0.01106 , 0.025074 , 0.018719 , 0.013301 , 0.033965 , 0.042231 , 0.033167 , 0.020474 , 0.036533 , 0.028505 , 0.017675 , 0.017521 , 0.020257 , 0.018796 , 0.041844 , 0.063421 , 0.045194 , 0.02119 , 0.035392 , 0.039336 , 0.008619 , 0.023047 , 0.015958 , 0.028765 , 0.020177 , 0.026736 , 0.019676 , 0.01773 , 0.013817 , 0.014366 , 0.013755 , 0.03549 , 0.037345 , 0.054094 , 0.023858 , 0.025659 , 0.012892 , 0.029588 , 0.034164 , 0.032523 , 0.029192 , 0.025428 , 0.01264 , 0.021438 , 0.019941 , 0.013732 , 0.021121 , 0.025084 , 0.016815 , 0.017949 , 0.037405 , 0.049539 , 0.032587 , 0.026295 , 0.042197 , 0.039162 , 0.043665 , 0.036233 , 0.050103 
 354 , 0.014928 , 0.01125 , 0.025569 , 0.018517 , 0.013645 , 0.035529 , 0.042322 , 0.033554 , 0.021344 , 0.037139 , 0.029011 , 0.017657 , 0.018478 , 0.020808 , 0.018768 , 0.042432 , 0.063055 , 0.046049 , 0.021443 , 0.036701 , 0.039888 , 0.008578 , 0.0239 , 0.016231 , 0.030074 , 0.020715 , 0.027085 , 0.020489 , 0.018306 , 0.014738 , 0.015178 , 0.014062 , 0.036193 , 0.036805 , 0.054861 , 0.024186 , 0.026227 , 0.012978 , 0.029334 , 0.034804 , 0.032904 , 0.029385 , 0.025787 , 0.012716 , 0.021417 , 0.020151 , 0.014277 , 0.020926 , 0.025649 , 0.017261 , 0.018171 , 0.038579 , 0.049772 , 0.033086 , 0.027212 , 0.042973 , 0.040813 , 0.042067 , 0.035153 , 0.049529 
 355 , 0.014605 , 0.011399 , 0.025967 , 0.018304 , 0.013932 , 0.036963 , 0.042308 , 0.033831 , 0.022128 , 0.037612 , 0.029411 , 0.017603 , 0.019366 , 0.021279 , 0.0187 , 0.042876 , 0.062579 , 0.046734 , 0.021628 , 0.037862 , 0.040304 , 0.008522 , 0.024657 , 0.016445 , 0.031274 , 0.021172 , 0.027344 , 0.021213 , 0.018803 , 0.015608 , 0.015937 , 0.014314 , 0.03676 , 0.036255 , 0.05544 , 0.024432 , 0.026695 , 0.01303 , 0.029046 , 0.035314 , 0.033178 , 0.029492 , 0.026058 , 0.012757 , 0.02135 , 0.020295 , 0.014756 , 0.020713 , 0.026116 , 0.017639 , 0.018333 , 0.039598 , 0.049868 , 0.033468 , 0.028021 , 0.043591 , 0.042309 , 0.040647 , 0.03417 , 0.048934 
 356 , 0.01458 , 0.011455 , 0.025189 , 0.018051 , 0.013607 , 0.035919 , 0.042101 , 0.032911 , 0.021949 , 0.036175 , 0.028609 , 0.017387 , 0.018972 , 0.0211 , 0.018422 , 0.04237 , 0.060624 , 0.046154 , 0.021178 , 0.036134 , 0.040133 , 0.00866 , 0.023816 , 0.016241 , 0.03008 , 0.020127 , 0.02672 , 0.020638 , 0.018563 , 0.015234 , 0.015573 , 0.014453 , 0.035679 , 0.035088 , 0.053773 , 0.024282 , 0.026543 , 0.013188 , 0.029681 , 0.035094 , 0.03246 , 0.029105 , 0.025765 , 0.012703 , 0.021741 , 0.019555 , 0.014461 , 0.019872 , 0.025236 , 0.017281 , 0.018004 , 0.038938 , 0.049048 , 0.033361 , 0.02725 , 0.041352 , 0.041342 , 0.038695 , 0.033632 , 0.042894 
 357 , 0.014495 , 0.01144 , 0.024317 , 0.017725 , 0.013218 , 0.034691 , 0.041683 , 0.031856 , 0.021626 , 0.034647 , 0.027684 , 0.017089 , 0.018462 , 0.020795 , 0.018065 , 0.041643 , 0.058496 , 0.045323 , 0.02063 , 0.034327 , 0.039739 , 0.008753 , 0.022892 , 0.015954 , 0.028784 , 0.019066 , 0.025983 , 0.019956 , 0.018211 , 0.014758 , 0.015117 , 0.014507 , 0.034452 , 0.03384 , 0.051906 , 0.024001 , 0.026236 , 0.013272 , 0.030201 , 0.034675 , 0.031599 , 0.02858 , 0.025339 , 0.012583 , 0.022033 , 0.018766 , 0.014088 , 0.019008 , 0.024261 , 0.016835 , 0.017592 , 0.038055 , 0.048006 , 0.033067 , 0.026354 , 0.039101 , 0.040151 , 0.036786 , 0.032984 , 0.038007 
 358 , 0.014332 , 0.011356 , 0.023402 , 0.017324 , 0.012791 , 0.033394 , 0.041052 , 0.030722 , 0.021202 , 0.033107 , 0.026691 , 0.016714 , 0.017896 , 0.020394 , 0.017636 , 0.040734 , 0.056257 , 0.044298 , 0.020011 , 0.032561 , 0.039142 , 0.008788 , 0.021953 , 0.0156 , 0.027489 , 0.018045 , 0.02517 , 0.019229 , 0.017783 , 0.014244 , 0.014624 , 0.014474 , 0.033155 , 0.032532 , 0.049941 , 0.0236 , 0.0258 , 0.013271 , 0.030537 , 0.034085 , 0.030639 , 0.027935 , 0.024801 , 0.012397 , 0.02219 , 0.017964 , 0.013672 , 0.018141 , 0.023251 , 0.016336 , 0.017117 , 0.037028 , 0.046779 , 0.0326 , 0.025404 , 0.036941 , 0.03885 , 0.034922 , 0.032199 , 0.034067 
 359 , 0.014513 , 0.011223 , 0.023177 , 0.017499 , 0.012691 , 0.032904 , 0.040819 , 0.030925 , 0.020751 , 0.03318 , 0.026406 , 0.016656 , 0.017759 , 0.020354 , 0.017564 , 0.040503 , 0.055349 , 0.043909 , 0.020115 , 0.031984 , 0.039265 , 0.008872 , 0.021837 , 0.015722 , 0.027439 , 0.017619 , 0.024999 , 0.018844 , 0.017856 , 0.014099 , 0.014573 , 0.014526 , 0.03277 , 0.032621 , 0.049768 , 0.023371 , 0.025845 , 0.013073 , 0.030872 , 0.033543 , 0.030468 , 0.027877 , 0.024754 , 0.012423 , 0.02239 , 0.017975 , 0.013479 , 0.017936 , 0.023084 , 0.016398 , 0.017341 , 0.036242 , 0.045722 , 0.032382 , 0.025233 , 0.036107 , 0.038047 , 0.034791 , 0.031298 , 0.03332 
 360 , 0.014979 , 0.011103 , 0.023484 , 0.018131 , 0.01285 , 0.033056 , 0.040992 , 0.032156 , 0.020379 , 0.034459 , 0.026679 , 0.016868 , 0.017965 , 0.020625 , 0.01779 , 0.040863 , 0.055503 , 0.044098 , 0.020781 , 0.032277 , 0.040008 , 0.009017 , 0.022333 , 0.016224 , 0.02831 , 0.01763 , 0.025338 , 0.018753 , 0.018334 , 0.014247 , 0.014862 , 0.014681 , 0.033097 , 0.033767 , 0.050968 , 0.023341 , 0.026302 , 0.012804 , 0.031288 , 0.033172 , 0.030922 , 0.028307 , 0.025122 , 0.012631 , 0.022683 , 0.018591 , 0.013478 , 0.018222 , 0.023551 , 0.016895 , 0.018113 , 0.035768 , 0.044977 , 0.032444 , 0.025657 , 0.036234 , 0.037715 , 0.03592 , 0.030501 , 0.034589 
 361 , 0.015425 , 0.010998 , 0.023773 , 0.018737 , 0.012999 , 0.033198 , 0.041156 , 0.033356 , 0.020054 , 0.035707 , 0.026934 , 0.017066 , 0.018159 , 0.02088 , 0.018002 , 0.0412 , 0.055648 , 0.044274 , 0.02142 , 0.032552 , 0.04071 , 0.009153 , 0.022801 , 0.016703 , 0.029148 , 0.017642 , 0.025654 , 0.018672 , 0.018796 , 0.014384 , 0.015134 , 0.014825 , 0.033404 , 0.034874 , 0.052118 , 0.023316 , 0.026733 , 0.012565 , 0.031676 , 0.032845 , 0.031347 , 0.028711 , 0.025469 , 0.012826 , 0.022957 , 0.019184 , 0.013479 , 0.018491 , 0.023994 , 0.017371 , 0.018868 , 0.035351 , 0.044319 , 0.032504 , 0.026055 , 0.036355 , 0.037418 , 0.037004 , 0.029823 , 0.035821 
 362 , 0.015778 , 0.010996 , 0.02421 , 0.019203 , 0.013212 , 0.033374 , 0.041248 , 0.034252 , 0.019915 , 0.036678 , 0.0272 , 0.017286 , 0.01833 , 0.021161 , 0.018204 , 0.041591 , 0.055796 , 0.04436 , 0.021959 , 0.032876 , 0.041308 , 0.009325 , 0.023249 , 0.017102 , 0.029842 , 0.017752 , 0.025938 , 0.018731 , 0.019126 , 0.014509 , 0.015379 , 0.01498 , 0.033629 , 0.035741 , 0.053197 , 0.023391 , 0.027104 , 0.012414 , 0.031974 , 0.032599 , 0.031872 , 0.029104 , 0.025763 , 0.013082 , 0.023231 , 0.019772 , 0.013574 , 0.018745 , 0.024352 , 0.017759 , 0.019465 , 0.035216 , 0.044123 , 0.032662 , 0.026417 , 0.036566 , 0.037222 , 0.037777 , 0.029589 , 0.036832 
 363 , 0.015815 , 0.011359 , 0.025314 , 0.019177 , 0.013696 , 0.033709 , 0.041076 , 0.033987 , 0.020389 , 0.036599 , 0.027564 , 0.017636 , 0.01844 , 0.021593 , 0.018403 , 0.042263 , 0.055971 , 0.044108 , 0.022172 , 0.033449 , 0.041589 , 0.009657 , 0.023673 , 0.017231 , 0.030039 , 0.018266 , 0.02615 , 0.019323 , 0.018965 , 0.014615 , 0.015552 , 0.015204 , 0.033584 , 0.03574 , 0.054107 , 0.023851 , 0.027301 , 0.012512 , 0.031993 , 0.032551 , 0.0329 , 0.029519 , 0.025882 , 0.013631 , 0.023549 , 0.020405 , 0.014045 , 0.018986 , 0.02444 , 0.017845 , 0.019465 , 0.036067 , 0.045575 , 0.033224 , 0.026708 , 0.03716 , 0.037319 , 0.037425 , 0.030846 , 0.037016 
 364 , 0.015846 , 0.011701 , 0.02639 , 0.01915 , 0.014152 , 0.034015 , 0.04092 , 0.033753 , 0.020832 , 0.036524 , 0.027899 , 0.017964 , 0.01854 , 0.021995 , 0.018585 , 0.042885 , 0.056124 , 0.043881 , 0.022366 , 0.033981 , 0.041844 , 0.009969 , 0.024064 , 0.017349 , 0.030216 , 0.018754 , 0.026342 , 0.019886 , 0.018825 , 0.014712 , 0.015711 , 0.015411 , 0.03354 , 0.035736 , 0.054954 , 0.02428 , 0.027479 , 0.012603 , 0.032005 , 0.032506 , 0.033883 , 0.029902 , 0.025991 , 0.014158 , 0.023841 , 0.021007 , 0.014494 , 0.019207 , 0.024517 , 0.017922 , 0.019464 , 0.036868 , 0.04697 , 0.033745 , 0.026974 , 0.03771 , 0.037405 , 0.03711 , 0.032064 , 0.037184 
 365 , 0.015871 , 0.012024 , 0.027439 , 0.019124 , 0.014582 , 0.034295 , 0.040779 , 0.033544 , 0.021247 , 0.036455 , 0.028209 , 0.018271 , 0.018631 , 0.022371 , 0.018751 , 0.043464 , 0.056258 , 0.043675 , 0.022544 , 0.034477 , 0.042076 , 0.010263 , 0.024426 , 0.017457 , 0.030376 , 0.019218 , 0.026516 , 0.020421 , 0.018702 , 0.014799 , 0.015858 , 0.015602 , 0.033499 , 0.03573 , 0.055743 , 0.024681 , 0.027641 , 0.012687 , 0.032012 , 0.032465 , 0.034825 , 0.030256 , 0.026089 , 0.014664 , 0.024111 , 0.021581 , 0.014923 , 0.019412 , 0.024586 , 0.017991 , 0.019462 , 0.037626 , 0.048311 , 0.034231 , 0.027218 , 0.038221 , 0.037482 , 0.036827 , 0.033244 , 0.037336 
 366 , 0.016281 , 0.012238 , 0.027571 , 0.019473 , 0.014693 , 0.035116 , 0.041443 , 0.033696 , 0.021477 , 0.036822 , 0.028669 , 0.018568 , 0.018805 , 0.022444 , 0.018943 , 0.043534 , 0.0575 , 0.044339 , 0.022724 , 0.034789 , 0.042534 , 0.010588 , 0.02472 , 0.0179 , 0.03065 , 0.019599 , 0.026619 , 0.020499 , 0.018999 , 0.014926 , 0.01596 , 0.015833 , 0.033634 , 0.036233 , 0.055555 , 0.024655 , 0.02766 , 0.013036 , 0.032181 , 0.032899 , 0.034917 , 0.030634 , 0.026569 , 0.014507 , 0.024422 , 0.021875 , 0.015131 , 0.019814 , 0.024806 , 0.018162 , 0.019914 , 0.037719 , 0.048773 , 0.034841 , 0.027574 , 0.039099 , 0.038147 , 0.037039 , 0.033583 , 0.037838 
 367 , 0.016765 , 0.012422 , 0.027503 , 0.01989 , 0.014724 , 0.036033 , 0.042258 , 0.033917 , 0.021655 , 0.037267 , 0.029143 , 0.01885 , 0.018986 , 0.022452 , 0.019128 , 0.043498 , 0.058945 , 0.045163 , 0.022894 , 0.03505 , 0.043026 , 0.010915 , 0.024989 , 0.018406 , 0.030934 , 0.019947 , 0.026704 , 0.02048 , 0.019374 , 0.015053 , 0.016047 , 0.016066 , 0.033801 , 0.036822 , 0.055192 , 0.024545 , 0.027654 , 0.013439 , 0.032379 , 0.033416 , 0.034835 , 0.031003 , 0.027116 , 0.014237 , 0.024729 , 0.022095 , 0.01528 , 0.020246 , 0.025048 , 0.018344 , 0.020453 , 0.037666 , 0.049024 , 0.035453 , 0.027941 , 0.040028 , 0.038915 , 0.037344 , 0.03372 , 0.038396 
 368 , 0.017236 , 0.012597 , 0.027445 , 0.020286 , 0.014744 , 0.036913 , 0.043038 , 0.034126 , 0.021818 , 0.037688 , 0.029592 , 0.019116 , 0.019153 , 0.02246 , 0.019299 , 0.043469 , 0.060327 , 0.045942 , 0.02305 , 0.035297 , 0.043496 , 0.011232 , 0.025244 , 0.018894 , 0.031201 , 0.020277 , 0.026788 , 0.020467 , 0.019726 , 0.015168 , 0.016123 , 0.016288 , 0.033957 , 0.037376 , 0.054871 , 0.024446 , 0.027655 , 0.013828 , 0.03257 , 0.033903 , 0.034772 , 0.031354 , 0.027637 , 0.014 , 0.025014 , 0.022301 , 0.01542 , 0.020658 , 0.025277 , 0.018513 , 0.020974 , 0.037616 , 0.049265 , 0.036031 , 0.02829 , 0.040915 , 0.039646 , 0.037628 , 0.033845 , 0.038924 
 369 , 0.017387 , 0.012679 , 0.027427 , 0.020518 , 0.014717 , 0.037549 , 0.043719 , 0.034571 , 0.022011 , 0.037776 , 0.029897 , 0.019315 , 0.019245 , 0.022676 , 0.019394 , 0.04342 , 0.061209 , 0.046221 , 0.023046 , 0.035545 , 0.043796 , 0.011268 , 0.025607 , 0.019148 , 0.031361 , 0.020482 , 0.026935 , 0.020518 , 0.019803 , 0.015319 , 0.016196 , 0.01639 , 0.034197 , 0.037445 , 0.055091 , 0.024554 , 0.027728 , 0.014085 , 0.032765 , 0.03437 , 0.034766 , 0.03166 , 0.027941 , 0.014064 , 0.02526 , 0.022382 , 0.015403 , 0.020937 , 0.025456 , 0.018684 , 0.021265 , 0.037578 , 0.049801 , 0.036382 , 0.028551 , 0.041279 , 0.039672 , 0.037426 , 0.033631 , 0.038566 
 370 , 0.017158 , 0.012642 , 0.027461 , 0.020564 , 0.014646 , 0.037885 , 0.044288 , 0.035313 , 0.022243 , 0.037487 , 0.030034 , 0.019439 , 0.019254 , 0.023146 , 0.019406 , 0.043352 , 0.061476 , 0.045919 , 0.02286 , 0.035796 , 0.043913 , 0.010979 , 0.026112 , 0.019127 , 0.031411 , 0.020539 , 0.027158 , 0.020648 , 0.019561 , 0.015515 , 0.01627 , 0.016352 , 0.034537 , 0.036964 , 0.055949 , 0.024909 , 0.027889 , 0.014177 , 0.032975 , 0.034817 , 0.03483 , 0.031921 , 0.02799 , 0.014482 , 0.025466 , 0.02232 , 0.015208 , 0.021058 , 0.025579 , 0.018864 , 0.02128 , 0.03756 , 0.050703 , 0.036469 , 0.028714 , 0.041024 , 0.038893 , 0.036694 , 0.033057 , 0.037248 
 371 , 0.016945 , 0.012586 , 0.027506 , 0.020633 , 0.014593 , 0.038208 , 0.044833 , 0.036024 , 0.022467 , 0.037245 , 0.030165 , 0.019562 , 0.019269 , 0.023586 , 0.019425 , 0.043307 , 0.061728 , 0.045664 , 0.02269 , 0.036028 , 0.044058 , 0.01073 , 0.026609 , 0.019129 , 0.031494 , 0.020593 , 0.027364 , 0.020775 , 0.01935 , 0.015696 , 0.016348 , 0.01632 , 0.034847 , 0.036561 , 0.056748 , 0.025246 , 0.028041 , 0.014272 , 0.033191 , 0.035236 , 0.034914 , 0.032178 , 0.028053 , 0.014888 , 0.025678 , 0.02227 , 0.015034 , 0.021178 , 0.025697 , 0.019041 , 0.021296 , 0.037555 , 0.051556 , 0.036566 , 0.028868 , 0.04081 , 0.038217 , 0.036072 , 0.032579 , 0.03613 
