spu_filename,DateTime,Site,Date,Block,Treatment,Replicate,Location,Notes,Weather,definition,band,average_reflectance,AK_Time
2019-07-12_DHT_00066.spu,2019-07-12T18:57:04Z,DHT,2019-07-12,B1,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T18:57:04Z
2019-07-12_DHT_00067.spu,2019-07-12T18:57:14Z,DHT,2019-07-12,B1,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T18:57:14Z
2019-07-12_DHT_00067.spu,2019-07-12T18:57:14Z,DHT,2019-07-12,B1,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T18:57:14Z
2019-07-12_DHT_00067.spu,2019-07-12T18:57:14Z,DHT,2019-07-12,B1,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T18:57:14Z
2019-07-12_DHT_00067.spu,2019-07-12T18:57:14Z,DHT,2019-07-12,B1,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T18:57:14Z
2019-07-12_DHT_00067.spu,2019-07-12T18:57:14Z,DHT,2019-07-12,B1,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T18:57:14Z
2019-07-12_DHT_00068.spu,2019-07-12T18:57:26Z,DHT,2019-07-12,B1,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T18:57:26Z
2019-07-12_DHT_00068.spu,2019-07-12T18:57:26Z,DHT,2019-07-12,B1,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T18:57:26Z
2019-07-12_DHT_00068.spu,2019-07-12T18:57:26Z,DHT,2019-07-12,B1,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T18:57:26Z
2019-07-12_DHT_00068.spu,2019-07-12T18:57:26Z,DHT,2019-07-12,B1,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T18:57:26Z
2019-07-12_DHT_00068.spu,2019-07-12T18:57:26Z,DHT,2019-07-12,B1,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T18:57:26Z
2019-07-12_DHT_00069.spu,2019-07-12T18:57:38Z,DHT,2019-07-12,B1,EXCT-SF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T18:57:38Z
2019-07-12_DHT_00069.spu,2019-07-12T18:57:38Z,DHT,2019-07-12,B1,EXCT-SF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T18:57:38Z
2019-07-12_DHT_00069.spu,2019-07-12T18:57:38Z,DHT,2019-07-12,B1,EXCT-SF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T18:57:38Z
2019-07-12_DHT_00069.spu,2019-07-12T18:57:38Z,DHT,2019-07-12,B1,EXCT-SF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T18:57:38Z
2019-07-12_DHT_00069.spu,2019-07-12T18:57:38Z,DHT,2019-07-12,B1,EXCT-SF,4,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T18:57:38Z
2019-07-12_DHT_00070.spu,2019-07-12T18:57:50Z,DHT,2019-07-12,B1,EXCT-SF,5,NA,Time end: 10:57,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T18:57:50Z
2019-07-12_DHT_00070.spu,2019-07-12T18:57:50Z,DHT,2019-07-12,B1,EXCT-SF,5,NA,Time end: 10:57,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T18:57:50Z
2019-07-12_DHT_00070.spu,2019-07-12T18:57:50Z,DHT,2019-07-12,B1,EXCT-SF,5,NA,Time end: 10:57,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T18:57:50Z
2019-07-12_DHT_00070.spu,2019-07-12T18:57:50Z,DHT,2019-07-12,B1,EXCT-SF,5,NA,Time end: 10:57,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T18:57:50Z
2019-07-12_DHT_00070.spu,2019-07-12T18:57:50Z,DHT,2019-07-12,B1,EXCT-SF,5,NA,Time end: 10:57,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T18:57:50Z
2019-07-12_DHT_00071.spu,2019-07-12T19:00:13Z,DHT,2019-07-12,B2,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:13Z
2019-07-12_DHT_00071.spu,2019-07-12T19:00:13Z,DHT,2019-07-12,B2,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:13Z
2019-07-12_DHT_00071.spu,2019-07-12T19:00:13Z,DHT,2019-07-12,B2,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:13Z
2019-07-12_DHT_00071.spu,2019-07-12T19:00:13Z,DHT,2019-07-12,B2,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:13Z
2019-07-12_DHT_00071.spu,2019-07-12T19:00:13Z,DHT,2019-07-12,B2,NP,1,5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:13Z
2019-07-12_DHT_00072.spu,2019-07-12T19:00:25Z,DHT,2019-07-12,B2,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:25Z
2019-07-12_DHT_00072.spu,2019-07-12T19:00:25Z,DHT,2019-07-12,B2,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:25Z
2019-07-12_DHT_00072.spu,2019-07-12T19:00:25Z,DHT,2019-07-12,B2,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:25Z
2019-07-12_DHT_00072.spu,2019-07-12T19:00:25Z,DHT,2019-07-12,B2,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:25Z
2019-07-12_DHT_00072.spu,2019-07-12T19:00:25Z,DHT,2019-07-12,B2,NP,2,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:25Z
2019-07-12_DHT_00073.spu,2019-07-12T19:00:32Z,DHT,2019-07-12,B2,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:32Z
2019-07-12_DHT_00073.spu,2019-07-12T19:00:32Z,DHT,2019-07-12,B2,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:32Z
2019-07-12_DHT_00073.spu,2019-07-12T19:00:32Z,DHT,2019-07-12,B2,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:32Z
2019-07-12_DHT_00073.spu,2019-07-12T19:00:32Z,DHT,2019-07-12,B2,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:32Z
2019-07-12_DHT_00073.spu,2019-07-12T19:00:32Z,DHT,2019-07-12,B2,NP,3,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:32Z
2019-07-12_DHT_00074.spu,2019-07-12T19:00:40Z,DHT,2019-07-12,B2,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:40Z
2019-07-12_DHT_00074.spu,2019-07-12T19:00:40Z,DHT,2019-07-12,B2,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:40Z
2019-07-12_DHT_00074.spu,2019-07-12T19:00:40Z,DHT,2019-07-12,B2,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:40Z
2019-07-12_DHT_00074.spu,2019-07-12T19:00:40Z,DHT,2019-07-12,B2,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:40Z
2019-07-12_DHT_00074.spu,2019-07-12T19:00:40Z,DHT,2019-07-12,B2,NP,4,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:40Z
2019-07-12_DHT_00075.spu,2019-07-12T19:00:49Z,DHT,2019-07-12,B2,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:49Z
2019-07-12_DHT_00075.spu,2019-07-12T19:00:49Z,DHT,2019-07-12,B2,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:49Z
2019-07-12_DHT_00075.spu,2019-07-12T19:00:49Z,DHT,2019-07-12,B2,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:49Z
2019-07-12_DHT_00075.spu,2019-07-12T19:00:49Z,DHT,2019-07-12,B2,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:49Z
2019-07-12_DHT_00075.spu,2019-07-12T19:00:49Z,DHT,2019-07-12,B2,NP,5,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:49Z
2019-07-12_DHT_00076.spu,2019-07-12T19:00:56Z,DHT,2019-07-12,B2,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:00:56Z
2019-07-12_DHT_00076.spu,2019-07-12T19:00:56Z,DHT,2019-07-12,B2,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:00:56Z
2019-07-12_DHT_00076.spu,2019-07-12T19:00:56Z,DHT,2019-07-12,B2,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:00:56Z
2019-07-12_DHT_00076.spu,2019-07-12T19:00:56Z,DHT,2019-07-12,B2,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:00:56Z
2019-07-12_DHT_00076.spu,2019-07-12T19:00:56Z,DHT,2019-07-12,B2,NP,6,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:00:56Z
2019-07-12_DHT_00077.spu,2019-07-12T19:01:03Z,DHT,2019-07-12,B2,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:01:03Z
2019-07-12_DHT_00077.spu,2019-07-12T19:01:03Z,DHT,2019-07-12,B2,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:01:03Z
2019-07-12_DHT_00077.spu,2019-07-12T19:01:03Z,DHT,2019-07-12,B2,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:01:03Z
2019-07-12_DHT_00077.spu,2019-07-12T19:01:03Z,DHT,2019-07-12,B2,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:01:03Z
2019-07-12_DHT_00077.spu,2019-07-12T19:01:03Z,DHT,2019-07-12,B2,NP,7,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:01:03Z
2019-07-12_DHT_00078.spu,2019-07-12T19:01:09Z,DHT,2019-07-12,B2,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:01:09Z
2019-07-12_DHT_00078.spu,2019-07-12T19:01:09Z,DHT,2019-07-12,B2,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:01:09Z
2019-07-12_DHT_00078.spu,2019-07-12T19:01:09Z,DHT,2019-07-12,B2,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:01:09Z
2019-07-12_DHT_00078.spu,2019-07-12T19:01:09Z,DHT,2019-07-12,B2,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:01:09Z
2019-07-12_DHT_00078.spu,2019-07-12T19:01:09Z,DHT,2019-07-12,B2,NP,8,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:01:09Z
2019-07-12_DHT_00079.spu,2019-07-12T19:01:17Z,DHT,2019-07-12,B2,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:01:17Z
2019-07-12_DHT_00079.spu,2019-07-12T19:01:17Z,DHT,2019-07-12,B2,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:01:17Z
2019-07-12_DHT_00079.spu,2019-07-12T19:01:17Z,DHT,2019-07-12,B2,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:01:17Z
2019-07-12_DHT_00079.spu,2019-07-12T19:01:17Z,DHT,2019-07-12,B2,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:01:17Z
2019-07-12_DHT_00079.spu,2019-07-12T19:01:17Z,DHT,2019-07-12,B2,NP,9,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:01:17Z
2019-07-12_DHT_00080.spu,2019-07-12T19:01:26Z,DHT,2019-07-12,B2,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:01:26Z
2019-07-12_DHT_00080.spu,2019-07-12T19:01:26Z,DHT,2019-07-12,B2,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:01:26Z
2019-07-12_DHT_00080.spu,2019-07-12T19:01:26Z,DHT,2019-07-12,B2,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:01:26Z
2019-07-12_DHT_00080.spu,2019-07-12T19:01:26Z,DHT,2019-07-12,B2,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:01:26Z
2019-07-12_DHT_00080.spu,2019-07-12T19:01:26Z,DHT,2019-07-12,B2,NP,10,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:01:26Z
2019-07-12_DHT_00081.spu,2019-07-12T19:01:48Z,DHT,2019-07-12,B2,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:01:48Z
2019-07-12_DHT_00081.spu,2019-07-12T19:01:48Z,DHT,2019-07-12,B2,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:01:48Z
2019-07-12_DHT_00081.spu,2019-07-12T19:01:48Z,DHT,2019-07-12,B2,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:01:48Z
2019-07-12_DHT_00081.spu,2019-07-12T19:01:48Z,DHT,2019-07-12,B2,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:01:48Z
2019-07-12_DHT_00081.spu,2019-07-12T19:01:48Z,DHT,2019-07-12,B2,CT2,1,16.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:01:48Z
2019-07-12_DHT_00082.spu,2019-07-12T19:02:25Z,DHT,2019-07-12,B2,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:02:25Z
2019-07-12_DHT_00082.spu,2019-07-12T19:02:25Z,DHT,2019-07-12,B2,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:02:25Z
2019-07-12_DHT_00082.spu,2019-07-12T19:02:25Z,DHT,2019-07-12,B2,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:02:25Z
2019-07-12_DHT_00082.spu,2019-07-12T19:02:25Z,DHT,2019-07-12,B2,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:02:25Z
2019-07-12_DHT_00082.spu,2019-07-12T19:02:25Z,DHT,2019-07-12,B2,CT2,2,15,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:02:25Z
2019-07-12_DHT_00083.spu,2019-07-12T19:02:41Z,DHT,2019-07-12,B2,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:02:41Z
2019-07-12_DHT_00083.spu,2019-07-12T19:02:41Z,DHT,2019-07-12,B2,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:02:41Z
2019-07-12_DHT_00083.spu,2019-07-12T19:02:41Z,DHT,2019-07-12,B2,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:02:41Z
2019-07-12_DHT_00083.spu,2019-07-12T19:02:41Z,DHT,2019-07-12,B2,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:02:41Z
2019-07-12_DHT_00083.spu,2019-07-12T19:02:41Z,DHT,2019-07-12,B2,CT2,3,13.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:02:41Z
2019-07-12_DHT_00084.spu,2019-07-12T19:02:49Z,DHT,2019-07-12,B2,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:02:49Z
2019-07-12_DHT_00084.spu,2019-07-12T19:02:49Z,DHT,2019-07-12,B2,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:02:49Z
2019-07-12_DHT_00084.spu,2019-07-12T19:02:49Z,DHT,2019-07-12,B2,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:02:49Z
2019-07-12_DHT_00084.spu,2019-07-12T19:02:49Z,DHT,2019-07-12,B2,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:02:49Z
2019-07-12_DHT_00084.spu,2019-07-12T19:02:49Z,DHT,2019-07-12,B2,CT2,4,12.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:02:49Z
2019-07-12_DHT_00085.spu,2019-07-12T19:02:56Z,DHT,2019-07-12,B2,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:02:56Z
2019-07-12_DHT_00085.spu,2019-07-12T19:02:56Z,DHT,2019-07-12,B2,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:02:56Z
2019-07-12_DHT_00085.spu,2019-07-12T19:02:56Z,DHT,2019-07-12,B2,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:02:56Z
2019-07-12_DHT_00085.spu,2019-07-12T19:02:56Z,DHT,2019-07-12,B2,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:02:56Z
2019-07-12_DHT_00085.spu,2019-07-12T19:02:56Z,DHT,2019-07-12,B2,CT2,5,11.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:02:56Z
2019-07-12_DHT_00086.spu,2019-07-12T19:03:05Z,DHT,2019-07-12,B2,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:03:05Z
2019-07-12_DHT_00086.spu,2019-07-12T19:03:05Z,DHT,2019-07-12,B2,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:03:05Z
2019-07-12_DHT_00086.spu,2019-07-12T19:03:05Z,DHT,2019-07-12,B2,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:03:05Z
2019-07-12_DHT_00086.spu,2019-07-12T19:03:05Z,DHT,2019-07-12,B2,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:03:05Z
2019-07-12_DHT_00086.spu,2019-07-12T19:03:05Z,DHT,2019-07-12,B2,CT2,6,10,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:03:05Z
2019-07-12_DHT_00087.spu,2019-07-12T19:03:13Z,DHT,2019-07-12,B2,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:03:13Z
2019-07-12_DHT_00087.spu,2019-07-12T19:03:13Z,DHT,2019-07-12,B2,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:03:13Z
2019-07-12_DHT_00087.spu,2019-07-12T19:03:13Z,DHT,2019-07-12,B2,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:03:13Z
2019-07-12_DHT_00087.spu,2019-07-12T19:03:13Z,DHT,2019-07-12,B2,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:03:13Z
2019-07-12_DHT_00087.spu,2019-07-12T19:03:13Z,DHT,2019-07-12,B2,CT2,7,8.75,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:03:13Z
2019-07-12_DHT_00088.spu,2019-07-12T19:03:20Z,DHT,2019-07-12,B2,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:03:20Z
2019-07-12_DHT_00088.spu,2019-07-12T19:03:20Z,DHT,2019-07-12,B2,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:03:20Z
2019-07-12_DHT_00088.spu,2019-07-12T19:03:20Z,DHT,2019-07-12,B2,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:03:20Z
2019-07-12_DHT_00088.spu,2019-07-12T19:03:20Z,DHT,2019-07-12,B2,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:03:20Z
2019-07-12_DHT_00088.spu,2019-07-12T19:03:20Z,DHT,2019-07-12,B2,CT2,8,7.5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:03:20Z
2019-07-12_DHT_00089.spu,2019-07-12T19:03:27Z,DHT,2019-07-12,B2,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:03:27Z
2019-07-12_DHT_00089.spu,2019-07-12T19:03:27Z,DHT,2019-07-12,B2,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:03:27Z
2019-07-12_DHT_00089.spu,2019-07-12T19:03:27Z,DHT,2019-07-12,B2,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:03:27Z
2019-07-12_DHT_00089.spu,2019-07-12T19:03:27Z,DHT,2019-07-12,B2,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:03:27Z
2019-07-12_DHT_00089.spu,2019-07-12T19:03:27Z,DHT,2019-07-12,B2,CT2,9,6.25,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:03:27Z
2019-07-12_DHT_00090.spu,2019-07-12T19:03:34Z,DHT,2019-07-12,B2,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:03:34Z
2019-07-12_DHT_00090.spu,2019-07-12T19:03:34Z,DHT,2019-07-12,B2,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:03:34Z
2019-07-12_DHT_00090.spu,2019-07-12T19:03:34Z,DHT,2019-07-12,B2,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:03:34Z
2019-07-12_DHT_00090.spu,2019-07-12T19:03:34Z,DHT,2019-07-12,B2,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:03:34Z
2019-07-12_DHT_00090.spu,2019-07-12T19:03:34Z,DHT,2019-07-12,B2,CT2,10,5,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:03:34Z
2019-07-12_DHT_00091.spu,2019-07-12T19:04:47Z,DHT,2019-07-12,B2,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:04:47Z
2019-07-12_DHT_00091.spu,2019-07-12T19:04:47Z,DHT,2019-07-12,B2,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:04:47Z
2019-07-12_DHT_00091.spu,2019-07-12T19:04:47Z,DHT,2019-07-12,B2,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:04:47Z
2019-07-12_DHT_00091.spu,2019-07-12T19:04:47Z,DHT,2019-07-12,B2,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:04:47Z
2019-07-12_DHT_00091.spu,2019-07-12T19:04:47Z,DHT,2019-07-12,B2,EXCT-SF,1,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:04:47Z
2019-07-12_DHT_00092.spu,2019-07-12T19:04:59Z,DHT,2019-07-12,B2,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:04:59Z
2019-07-12_DHT_00092.spu,2019-07-12T19:04:59Z,DHT,2019-07-12,B2,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:04:59Z
2019-07-12_DHT_00092.spu,2019-07-12T19:04:59Z,DHT,2019-07-12,B2,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:04:59Z
2019-07-12_DHT_00092.spu,2019-07-12T19:04:59Z,DHT,2019-07-12,B2,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:04:59Z
2019-07-12_DHT_00092.spu,2019-07-12T19:04:59Z,DHT,2019-07-12,B2,EXCT-SF,2,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:04:59Z
2019-07-12_DHT_00093.spu,2019-07-12T19:05:12Z,DHT,2019-07-12,B2,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:05:12Z
2019-07-12_DHT_00093.spu,2019-07-12T19:05:12Z,DHT,2019-07-12,B2,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:05:12Z
2019-07-12_DHT_00093.spu,2019-07-12T19:05:12Z,DHT,2019-07-12,B2,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,nir,NA,2019-07-12T19:05:12Z
2019-07-12_DHT_00093.spu,2019-07-12T19:05:12Z,DHT,2019-07-12,B2,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red,NA,2019-07-12T19:05:12Z
2019-07-12_DHT_00093.spu,2019-07-12T19:05:12Z,DHT,2019-07-12,B2,EXCT-SF,3,NA,NA,NA,ToolikGIS_MicaSense_2019,red_edge,NA,2019-07-12T19:05:12Z
2019-07-12_DHT_00094.spu,2019-07-12T19:05:26Z,DHT,2019-07-12,B2,EXCT-SF,4,NA,yellow flag in scan,NA,ToolikGIS_MicaSense_2019,blue,NA,2019-07-12T19:05:26Z
2019-07-12_DHT_00094.spu,2019-07-12T19:05:26Z,DHT,2019-07-12,B2,EXCT-SF,4,NA,yellow flag in scan,NA,ToolikGIS_MicaSense_2019,green,NA,2019-07-12T19:05:26Z
