JUL8LOF00005.spu,JUL8LOF00004.spu,JUL8LOF00003.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
 598 , 0.058602 , 0.046453 , 0.055607 , 0.056401 , 0.046751 , 0.06067 , 0.044501 , 0.055988 , 0.027793 , 0.05269 , 0.055161 , 0.06636 , 0.062379 , 0.067535 , 0.052574 , 0.062732 , 0.05896 , 0.056578 , 0.056335 , 0.047231 
 599 , 0.058135 , 0.046059 , 0.055109 , 0.056136 , 0.046503 , 0.060436 , 0.044252 , 0.055757 , 0.027705 , 0.052363 , 0.054922 , 0.066032 , 0.062045 , 0.067163 , 0.052259 , 0.062308 , 0.058426 , 0.05618 , 0.05596 , 0.04674 
 600 , 0.05767 , 0.045666 , 0.054607 , 0.055871 , 0.046251 , 0.060207 , 0.044003 , 0.055526 , 0.027624 , 0.052037 , 0.054678 , 0.065704 , 0.061711 , 0.066792 , 0.051938 , 0.061881 , 0.057889 , 0.055778 , 0.055581 , 0.046245 
 601 , 0.057125 , 0.045196 , 0.053987 , 0.055562 , 0.046007 , 0.059881 , 0.04379 , 0.055278 , 0.027443 , 0.051672 , 0.054407 , 0.065405 , 0.061363 , 0.066385 , 0.051563 , 0.061423 , 0.057403 , 0.055349 , 0.055142 , 0.045784 
 602 , 0.056543 , 0.044702 , 0.05332 , 0.055246 , 0.045771 , 0.059523 , 0.043584 , 0.055018 , 0.027227 , 0.051301 , 0.054123 , 0.065112 , 0.06101 , 0.06597 , 0.051176 , 0.06095 , 0.056939 , 0.054915 , 0.054693 , 0.045337 
 603 , 0.055964 , 0.044199 , 0.052655 , 0.054921 , 0.045529 , 0.059165 , 0.043377 , 0.054758 , 0.027012 , 0.050931 , 0.053839 , 0.06482 , 0.060657 , 0.065561 , 0.050785 , 0.060473 , 0.056472 , 0.054477 , 0.054239 , 0.044897 
 604 , 0.055408 , 0.04372 , 0.052004 , 0.054595 , 0.045244 , 0.058791 , 0.043095 , 0.05446 , 0.026797 , 0.050566 , 0.053545 , 0.064511 , 0.060267 , 0.065114 , 0.050361 , 0.059987 , 0.055979 , 0.054056 , 0.053841 , 0.04442 
 605 , 0.054887 , 0.043262 , 0.051386 , 0.054239 , 0.044882 , 0.0584 , 0.042699 , 0.05411 , 0.02657 , 0.050201 , 0.05322 , 0.06418 , 0.059815 , 0.064625 , 0.049874 , 0.059488 , 0.05545 , 0.053665 , 0.053499 , 0.043895 
 606 , 0.054363 , 0.042801 , 0.050765 , 0.053888 , 0.04452 , 0.058009 , 0.042299 , 0.05376 , 0.026349 , 0.049836 , 0.052901 , 0.063849 , 0.059365 , 0.064132 , 0.049383 , 0.058986 , 0.054918 , 0.053274 , 0.053162 , 0.043367 
 607 , 0.053833 , 0.042344 , 0.05014 , 0.05353 , 0.044156 , 0.057622 , 0.041903 , 0.053403 , 0.026125 , 0.04947 , 0.052574 , 0.063516 , 0.058908 , 0.063632 , 0.048896 , 0.058483 , 0.054386 , 0.052882 , 0.052818 , 0.042838 
 608 , 0.053149 , 0.041828 , 0.049328 , 0.053033 , 0.043718 , 0.057304 , 0.041553 , 0.053022 , 0.025871 , 0.049095 , 0.05217 , 0.063163 , 0.058352 , 0.063089 , 0.048412 , 0.057981 , 0.053858 , 0.052371 , 0.052366 , 0.042251 
 609 , 0.052463 , 0.041311 , 0.04851 , 0.052536 , 0.043277 , 0.056984 , 0.041201 , 0.052642 , 0.025617 , 0.048721 , 0.051762 , 0.062808 , 0.057791 , 0.062539 , 0.047925 , 0.057469 , 0.053327 , 0.051857 , 0.051915 , 0.04167 
 610 , 0.05178 , 0.040792 , 0.047687 , 0.052037 , 0.042839 , 0.056665 , 0.040855 , 0.052257 , 0.025365 , 0.048343 , 0.051355 , 0.062448 , 0.057232 , 0.061991 , 0.04744 , 0.056959 , 0.052798 , 0.051339 , 0.051465 , 0.041081 
 611 , 0.051139 , 0.040288 , 0.047016 , 0.051626 , 0.042496 , 0.056408 , 0.040612 , 0.051982 , 0.025162 , 0.048016 , 0.051077 , 0.062216 , 0.056811 , 0.061546 , 0.046996 , 0.056513 , 0.052353 , 0.050967 , 0.051145 , 0.04057 
 612 , 0.050511 , 0.039774 , 0.046393 , 0.051237 , 0.04218 , 0.056174 , 0.040416 , 0.051743 , 0.024976 , 0.047703 , 0.050845 , 0.062031 , 0.056441 , 0.061138 , 0.046565 , 0.056086 , 0.051941 , 0.050652 , 0.050876 , 0.040082 
 613 , 0.049884 , 0.039262 , 0.045771 , 0.050848 , 0.041865 , 0.055935 , 0.04022 , 0.051499 , 0.024796 , 0.047385 , 0.050613 , 0.061851 , 0.056071 , 0.060731 , 0.046125 , 0.055659 , 0.051525 , 0.050338 , 0.050603 , 0.03959 
 614 , 0.0493 , 0.038772 , 0.045171 , 0.050531 , 0.041556 , 0.055714 , 0.039998 , 0.051258 , 0.024629 , 0.047082 , 0.05037 , 0.061661 , 0.055714 , 0.060347 , 0.045706 , 0.055267 , 0.051112 , 0.050053 , 0.050354 , 0.03913 
 615 , 0.048799 , 0.038336 , 0.044615 , 0.050344 , 0.04127 , 0.055528 , 0.039731 , 0.051018 , 0.024493 , 0.046797 , 0.050116 , 0.061465 , 0.055378 , 0.060003 , 0.04532 , 0.054958 , 0.050717 , 0.049836 , 0.050131 , 0.038735 
 616 , 0.048292 , 0.037899 , 0.044058 , 0.050155 , 0.040983 , 0.055347 , 0.039462 , 0.050771 , 0.024353 , 0.046506 , 0.049855 , 0.061273 , 0.055036 , 0.059658 , 0.044933 , 0.054643 , 0.050321 , 0.049612 , 0.049912 , 0.038333 
 617 , 0.047781 , 0.037462 , 0.043503 , 0.049967 , 0.040697 , 0.05516 , 0.039193 , 0.050525 , 0.024208 , 0.046221 , 0.049595 , 0.061076 , 0.0547 , 0.059314 , 0.044541 , 0.054328 , 0.04992 , 0.049393 , 0.049693 , 0.037932 
 618 , 0.047287 , 0.037161 , 0.042988 , 0.04979 , 0.040582 , 0.055065 , 0.039019 , 0.050363 , 0.023979 , 0.046038 , 0.049418 , 0.060918 , 0.054507 , 0.059152 , 0.044247 , 0.054094 , 0.049692 , 0.04916 , 0.049547 , 0.037646 
 619 , 0.04679 , 0.036858 , 0.042469 , 0.049606 , 0.040462 , 0.054964 , 0.038843 , 0.050209 , 0.023743 , 0.045846 , 0.04924 , 0.060756 , 0.054314 , 0.058992 , 0.043949 , 0.053861 , 0.049451 , 0.04892 , 0.0494 , 0.037358 
 620 , 0.046284 , 0.03655 , 0.04195 , 0.049427 , 0.040342 , 0.054863 , 0.038668 , 0.05005 , 0.023508 , 0.04566 , 0.049056 , 0.060593 , 0.054121 , 0.058826 , 0.043645 , 0.053621 , 0.049205 , 0.048685 , 0.049252 , 0.037065 
 621 , 0.045962 , 0.036307 , 0.041552 , 0.049301 , 0.040161 , 0.054804 , 0.038497 , 0.049986 , 0.023375 , 0.045509 , 0.048925 , 0.060543 , 0.053984 , 0.058709 , 0.043417 , 0.053402 , 0.049023 , 0.048492 , 0.049188 , 0.036786 
 622 , 0.045727 , 0.036081 , 0.041213 , 0.049205 , 0.039951 , 0.054755 , 0.038333 , 0.049968 , 0.023286 , 0.045377 , 0.048808 , 0.060536 , 0.053874 , 0.058614 , 0.043212 , 0.053199 , 0.048865 , 0.048324 , 0.049154 , 0.036503 
 623 , 0.045491 , 0.035854 , 0.040874 , 0.049109 , 0.039735 , 0.054706 , 0.038168 , 0.049949 , 0.023197 , 0.045239 , 0.048692 , 0.060525 , 0.053758 , 0.05852 , 0.043012 , 0.052985 , 0.048712 , 0.048156 , 0.04912 , 0.03622 
 624 , 0.045265 , 0.035681 , 0.040589 , 0.049044 , 0.039573 , 0.05471 , 0.038063 , 0.049941 , 0.023122 , 0.04512 , 0.04859 , 0.060504 , 0.053689 , 0.058442 , 0.042847 , 0.052818 , 0.048564 , 0.048033 , 0.049111 , 0.035985 
 625 , 0.045058 , 0.035615 , 0.040398 , 0.049046 , 0.039526 , 0.054826 , 0.038071 , 0.049939 , 0.023081 , 0.045037 , 0.04852 , 0.060455 , 0.05369 , 0.058381 , 0.042756 , 0.052731 , 0.048437 , 0.047988 , 0.049144 , 0.035857 
 626 , 0.044851 , 0.035544 , 0.040208 , 0.04905 , 0.03948 , 0.054938 , 0.038075 , 0.049944 , 0.023035 , 0.044954 , 0.048446 , 0.060407 , 0.053688 , 0.058316 , 0.042672 , 0.052645 , 0.048306 , 0.04794 , 0.049184 , 0.035725 
 627 , 0.044639 , 0.035474 , 0.040018 , 0.049049 , 0.039433 , 0.055051 , 0.038079 , 0.049943 , 0.022989 , 0.044872 , 0.048372 , 0.06036 , 0.053691 , 0.058256 , 0.042582 , 0.052554 , 0.048175 , 0.047896 , 0.049219 , 0.035592 
 628 , 0.044464 , 0.035319 , 0.039878 , 0.049044 , 0.039444 , 0.055093 , 0.038054 , 0.050047 , 0.022958 , 0.044878 , 0.048367 , 0.060454 , 0.053764 , 0.058319 , 0.042525 , 0.052518 , 0.048145 , 0.047917 , 0.049267 , 0.035552 
 629 , 0.044286 , 0.035161 , 0.039733 , 0.049029 , 0.039454 , 0.055133 , 0.038021 , 0.050152 , 0.022932 , 0.044886 , 0.048367 , 0.060544 , 0.05384 , 0.058387 , 0.04247 , 0.052485 , 0.048119 , 0.047948 , 0.049314 , 0.035507 
 630 , 0.044107 , 0.035007 , 0.039589 , 0.049015 , 0.039464 , 0.055169 , 0.037989 , 0.050257 , 0.0229 , 0.044899 , 0.048368 , 0.060641 , 0.053917 , 0.058456 , 0.04241 , 0.052452 , 0.048093 , 0.047974 , 0.049356 , 0.035458 
 631 , 0.043989 , 0.034879 , 0.039429 , 0.049026 , 0.039475 , 0.055196 , 0.037891 , 0.050247 , 0.022849 , 0.044905 , 0.048394 , 0.060709 , 0.053948 , 0.058488 , 0.042327 , 0.052375 , 0.048058 , 0.047959 , 0.049372 , 0.035324 
 632 , 0.043915 , 0.034771 , 0.039265 , 0.049057 , 0.039498 , 0.055225 , 0.037767 , 0.050192 , 0.022787 , 0.044915 , 0.048429 , 0.060761 , 0.05396 , 0.058506 , 0.042225 , 0.052281 , 0.048015 , 0.047922 , 0.049357 , 0.035144 
 633 , 0.043845 , 0.034668 , 0.039106 , 0.049088 , 0.039516 , 0.055254 , 0.037637 , 0.050136 , 0.022719 , 0.044925 , 0.04846 , 0.060819 , 0.053972 , 0.058525 , 0.042127 , 0.052182 , 0.047972 , 0.047884 , 0.049342 , 0.034969 
 634 , 0.043719 , 0.034534 , 0.038892 , 0.049081 , 0.039521 , 0.055305 , 0.037542 , 0.050099 , 0.022647 , 0.044909 , 0.048499 , 0.060874 , 0.053949 , 0.058494 , 0.042025 , 0.052089 , 0.047901 , 0.047818 , 0.04933 , 0.034788 
 635 , 0.043478 , 0.034359 , 0.038586 , 0.049006 , 0.039485 , 0.055406 , 0.037525 , 0.050092 , 0.02255 , 0.044862 , 0.048538 , 0.060933 , 0.053867 , 0.05837 , 0.041919 , 0.052027 , 0.047773 , 0.047716 , 0.049333 , 0.034613 
 636 , 0.043234 , 0.034183 , 0.038285 , 0.048933 , 0.039445 , 0.055512 , 0.037509 , 0.050094 , 0.022458 , 0.044816 , 0.048584 , 0.060997 , 0.053789 , 0.058244 , 0.041818 , 0.051967 , 0.047653 , 0.047622 , 0.049344 , 0.034438 
 637 , 0.042994 , 0.034008 , 0.037977 , 0.048855 , 0.03941 , 0.055617 , 0.037498 , 0.05009 , 0.022365 , 0.044771 , 0.048631 , 0.061061 , 0.053705 , 0.058123 , 0.041718 , 0.051908 , 0.047527 , 0.047532 , 0.04935 , 0.034263 
 638 , 0.042682 , 0.033742 , 0.037567 , 0.048669 , 0.03918 , 0.055542 , 0.037447 , 0.050036 , 0.022307 , 0.044692 , 0.048642 , 0.061168 , 0.053522 , 0.057933 , 0.041539 , 0.051811 , 0.047327 , 0.047479 , 0.049295 , 0.033998 
 639 , 0.042368 , 0.03347 , 0.037155 , 0.048474 , 0.038943 , 0.055453 , 0.037396 , 0.049985 , 0.02225 , 0.0446 , 0.048646 , 0.061277 , 0.053341 , 0.057733 , 0.041359 , 0.051705 , 0.04712 , 0.047418 , 0.049237 , 0.033721 
 640 , 0.042052 , 0.033196 , 0.036742 , 0.048284 , 0.038711 , 0.055369 , 0.037344 , 0.049928 , 0.022194 , 0.044508 , 0.04865 , 0.061386 , 0.053159 , 0.057532 , 0.041177 , 0.051599 , 0.046907 , 0.047357 , 0.049185 , 0.033448 
 641 , 0.041625 , 0.032877 , 0.036246 , 0.04809 , 0.038497 , 0.055248 , 0.037264 , 0.049764 , 0.022098 , 0.044343 , 0.048599 , 0.061419 , 0.052923 , 0.057274 , 0.040896 , 0.051396 , 0.046652 , 0.047224 , 0.049045 , 0.033181 
 642 , 0.041117 , 0.032515 , 0.035692 , 0.047886 , 0.038292 , 0.055095 , 0.037168 , 0.049529 , 0.021976 , 0.044136 , 0.048495 , 0.061381 , 0.052633 , 0.05697 , 0.04055 , 0.051141 , 0.046363 , 0.047045 , 0.048841 , 0.032904 
 643 , 0.040608 , 0.032159 , 0.035138 , 0.047676 , 0.038086 , 0.054943 , 0.037066 , 0.049299 , 0.021854 , 0.043929 , 0.04839 , 0.061343 , 0.052342 , 0.056666 , 0.040203 , 0.050886 , 0.046073 , 0.046866 , 0.048637 , 0.032631 
 644 , 0.04007 , 0.031763 , 0.034609 , 0.047431 , 0.037881 , 0.054765 , 0.036961 , 0.049083 , 0.021713 , 0.043706 , 0.048288 , 0.061342 , 0.052034 , 0.056338 , 0.03987 , 0.050645 , 0.045789 , 0.046678 , 0.048462 , 0.032315 
 645 , 0.03948 , 0.031283 , 0.034133 , 0.047108 , 0.037657 , 0.054515 , 0.03683 , 0.048889 , 0.021547 , 0.043431 , 0.048193 , 0.061417 , 0.051665 , 0.055948 , 0.039564 , 0.050443 , 0.045522 , 0.046455 , 0.048325 , 0.031915 
 646 , 0.038882 , 0.030798 , 0.033651 , 0.046782 , 0.037427 , 0.05426 , 0.036694 , 0.048697 , 0.021379 , 0.043154 , 0.048101 , 0.061496 , 0.051297 , 0.055552 , 0.039257 , 0.050242 , 0.045258 , 0.046234 , 0.04819 , 0.031515 
 647 , 0.038279 , 0.030307 , 0.033169 , 0.046451 , 0.037197 , 0.054005 , 0.036563 , 0.048499 , 0.021217 , 0.042872 , 0.048003 , 0.06157 , 0.050928 , 0.055156 , 0.038944 , 0.050035 , 0.044989 , 0.046007 , 0.04805 , 0.03111 
 648 , 0.037844 , 0.029959 , 0.032697 , 0.046221 , 0.036909 , 0.053831 , 0.036412 , 0.048234 , 0.02107 , 0.042664 , 0.047864 , 0.061525 , 0.050633 , 0.054814 , 0.038605 , 0.04983 , 0.044677 , 0.045856 , 0.047869 , 0.030852 
 649 , 0.037413 , 0.029616 , 0.032227 , 0.045997 , 0.03662 , 0.053661 , 0.03626 , 0.047968 , 0.020926 , 0.04246 , 0.04773 , 0.061473 , 0.050341 , 0.054475 , 0.038264 , 0.049628 , 0.044369 , 0.045716 , 0.047699 , 0.030599 
 650 , 0.03697 , 0.029273 , 0.031747 , 0.045772 , 0.03633 , 0.053496 , 0.036103 , 0.047697 , 0.020782 , 0.042252 , 0.047596 , 0.061421 , 0.050049 , 0.054136 , 0.037916 , 0.049426 , 0.044049 , 0.045572 , 0.047522 , 0.030341 
 651 , 0.036524 , 0.028988 , 0.031231 , 0.045508 , 0.036085 , 0.053382 , 0.03599 , 0.047496 , 0.020612 , 0.042055 , 0.047491 , 0.061388 , 0.04977 , 0.053821 , 0.037618 , 0.049252 , 0.0438 , 0.045444 , 0.047385 , 0.030088 
 652 , 0.036078 , 0.028748 , 0.0307 , 0.045249 , 0.035883 , 0.053314 , 0.035909 , 0.047348 , 0.02043 , 0.041864 , 0.047412 , 0.0614 , 0.049506 , 0.053515 , 0.037363 , 0.049104 , 0.043588 , 0.045333 , 0.047279 , 0.029843 
 653 , 0.035628 , 0.028503 , 0.030169 , 0.044984 , 0.035681 , 0.053246 , 0.035823 , 0.047206 , 0.020247 , 0.041673 , 0.047333 , 0.061407 , 0.049242 , 0.053209 , 0.037103 , 0.048956 , 0.043371 , 0.045217 , 0.047169 , 0.029593 
 654 , 0.035186 , 0.028238 , 0.029675 , 0.044711 , 0.03545 , 0.053148 , 0.035719 , 0.047057 , 0.020097 , 0.041488 , 0.047236 , 0.061411 , 0.048953 , 0.052905 , 0.036839 , 0.048811 , 0.043158 , 0.045091 , 0.047073 , 0.029342 
 655 , 0.034781 , 0.027922 , 0.0293 , 0.044449 , 0.035172 , 0.052982 , 0.035563 , 0.046915 , 0.020018 , 0.041313 , 0.047121 , 0.061399 , 0.048626 , 0.052639 , 0.036566 , 0.048674 , 0.042971 , 0.044962 , 0.047016 , 0.029089 
 656 , 0.034378 , 0.0276 , 0.028921 , 0.044182 , 0.03489 , 0.052813 , 0.035413 , 0.04677 , 0.019941 , 0.041145 , 0.046997 , 0.061381 , 0.048292 , 0.05237 , 0.03629 , 0.048535 , 0.042793 , 0.044832 , 0.04696 , 0.028831 
 657 , 0.033974 , 0.027273 , 0.028542 , 0.043914 , 0.034603 , 0.052644 , 0.035264 , 0.046625 , 0.019859 , 0.040976 , 0.046879 , 0.061369 , 0.047962 , 0.052105 , 0.036014 , 0.048401 , 0.042614 , 0.044707 , 0.0469 , 0.028573 
 658 , 0.033525 , 0.026993 , 0.028143 , 0.043751 , 0.034427 , 0.052567 , 0.035145 , 0.046436 , 0.019696 , 0.040796 , 0.046784 , 0.061431 , 0.047702 , 0.051823 , 0.03582 , 0.048267 , 0.042474 , 0.044679 , 0.046848 , 0.028286 
 659 , 0.033083 , 0.026713 , 0.027752 , 0.043587 , 0.03426 , 0.052491 , 0.035026 , 0.046252 , 0.019524 , 0.040615 , 0.046701 , 0.06149 , 0.04745 , 0.051535 , 0.035633 , 0.048131 , 0.042336 , 0.044653 , 0.046796 , 0.027995 
 660 , 0.032641 , 0.026437 , 0.027361 , 0.043422 , 0.034098 , 0.052419 , 0.034911 , 0.046068 , 0.019356 , 0.040434 , 0.046617 , 0.061549 , 0.047198 , 0.051253 , 0.035444 , 0.048 , 0.042203 , 0.044621 , 0.046749 , 0.027709 
 661 , 0.032184 , 0.026105 , 0.027003 , 0.043227 , 0.033938 , 0.052316 , 0.034767 , 0.045894 , 0.019192 , 0.040243 , 0.046523 , 0.06158 , 0.046951 , 0.050996 , 0.035184 , 0.047859 , 0.042071 , 0.044558 , 0.046687 , 0.027489 
 662 , 0.031725 , 0.025746 , 0.02666 , 0.043013 , 0.033775 , 0.052183 , 0.034599 , 0.045718 , 0.019032 , 0.04005 , 0.046415 , 0.061586 , 0.046706 , 0.050762 , 0.034889 , 0.047715 , 0.041936 , 0.044482 , 0.046626 , 0.027309 
 663 , 0.031266 , 0.025386 , 0.026316 , 0.042799 , 0.033617 , 0.052055 , 0.034431 , 0.045546 , 0.018872 , 0.039856 , 0.046313 , 0.061592 , 0.04646 , 0.050528 , 0.034594 , 0.04757 , 0.041801 , 0.044411 , 0.046566 , 0.027134 
 664 , 0.030846 , 0.025093 , 0.025997 , 0.042599 , 0.033436 , 0.051942 , 0.034277 , 0.045375 , 0.018743 , 0.039686 , 0.046237 , 0.061607 , 0.046221 , 0.050313 , 0.03433 , 0.047448 , 0.041658 , 0.044344 , 0.046528 , 0.026965 
 665 , 0.030531 , 0.024943 , 0.025721 , 0.042431 , 0.033213 , 0.05186 , 0.034155 , 0.045198 , 0.018668 , 0.039568 , 0.046214 , 0.061627 , 0.045992 , 0.05014 , 0.034123 , 0.047362 , 0.041505 , 0.044304 , 0.046547 , 0.026816 
 666 , 0.030212 , 0.024798 , 0.025449 , 0.042259 , 0.032991 , 0.051776 , 0.034029 , 0.045022 , 0.018594 , 0.039449 , 0.046187 , 0.061648 , 0.045758 , 0.049961 , 0.033923 , 0.047277 , 0.041344 , 0.044265 , 0.046563 , 0.026666 
 667 , 0.029894 , 0.024652 , 0.025177 , 0.042088 , 0.032769 , 0.051693 , 0.033908 , 0.044841 , 0.018521 , 0.039324 , 0.046165 , 0.061668 , 0.04553 , 0.049787 , 0.033717 , 0.047197 , 0.041188 , 0.044227 , 0.046578 , 0.026516 
 668 , 0.029675 , 0.02454 , 0.024938 , 0.041927 , 0.032669 , 0.051688 , 0.033888 , 0.04481 , 0.018431 , 0.039251 , 0.046119 , 0.061735 , 0.045356 , 0.049669 , 0.033586 , 0.047131 , 0.041148 , 0.044232 , 0.04659 , 0.026422 
 669 , 0.029454 , 0.024432 , 0.024697 , 0.041769 , 0.032573 , 0.051686 , 0.033872 , 0.044786 , 0.018339 , 0.039175 , 0.046064 , 0.061815 , 0.045184 , 0.049549 , 0.033458 , 0.047067 , 0.041116 , 0.04424 , 0.046611 , 0.026336 
 670 , 0.029238 , 0.024324 , 0.024456 , 0.04161 , 0.032476 , 0.051683 , 0.033861 , 0.044757 , 0.018252 , 0.0391 , 0.046015 , 0.061889 , 0.045012 , 0.049428 , 0.03333 , 0.046997 , 0.041079 , 0.044242 , 0.046631 , 0.02625 
 671 , 0.029122 , 0.02426 , 0.024393 , 0.041574 , 0.032449 , 0.05166 , 0.033836 , 0.044784 , 0.018249 , 0.039087 , 0.046048 , 0.061997 , 0.044975 , 0.049396 , 0.033305 , 0.04701 , 0.041096 , 0.044268 , 0.046697 , 0.026242 
 672 , 0.029069 , 0.024221 , 0.024434 , 0.041608 , 0.032465 , 0.051614 , 0.033801 , 0.044833 , 0.018297 , 0.039107 , 0.046132 , 0.062104 , 0.04502 , 0.049426 , 0.033322 , 0.047063 , 0.041145 , 0.044291 , 0.046781 , 0.026286 
 673 , 0.029016 , 0.024176 , 0.02447 , 0.041643 , 0.032475 , 0.051572 , 0.03377 , 0.044878 , 0.018346 , 0.039127 , 0.046216 , 0.062211 , 0.045059 , 0.049456 , 0.033344 , 0.047116 , 0.04119 , 0.044313 , 0.046861 , 0.02633 
 674 , 0.028992 , 0.02417 , 0.024528 , 0.041704 , 0.032526 , 0.051592 , 0.03376 , 0.044918 , 0.018431 , 0.039163 , 0.046307 , 0.062319 , 0.045132 , 0.049505 , 0.033364 , 0.047177 , 0.041256 , 0.044369 , 0.046953 , 0.026381 
 675 , 0.029052 , 0.024247 , 0.024638 , 0.041828 , 0.032668 , 0.05179 , 0.033813 , 0.044937 , 0.018624 , 0.039239 , 0.046424 , 0.06241 , 0.045268 , 0.049597 , 0.033391 , 0.047264 , 0.041347 , 0.044514 , 0.047077 , 0.026446 
 676 , 0.029109 , 0.024327 , 0.02475 , 0.041953 , 0.032813 , 0.051988 , 0.033869 , 0.044955 , 0.018811 , 0.039321 , 0.046536 , 0.062506 , 0.045405 , 0.049683 , 0.033419 , 0.047351 , 0.041438 , 0.04466 , 0.047206 , 0.026514 
 677 , 0.029166 , 0.024401 , 0.024863 , 0.042073 , 0.032958 , 0.052187 , 0.033925 , 0.044973 , 0.019003 , 0.039398 , 0.046654 , 0.062602 , 0.045543 , 0.049775 , 0.033447 , 0.047444 , 0.041525 , 0.044807 , 0.047337 , 0.026582 
 678 , 0.029437 , 0.024611 , 0.025226 , 0.042368 , 0.033217 , 0.052527 , 0.034166 , 0.045366 , 0.018949 , 0.039677 , 0.046876 , 0.062784 , 0.045824 , 0.050144 , 0.033729 , 0.047663 , 0.041737 , 0.044956 , 0.047599 , 0.026833 
 679 , 0.02972 , 0.02482 , 0.025593 , 0.042667 , 0.033485 , 0.052871 , 0.034408 , 0.045768 , 0.018879 , 0.039961 , 0.047097 , 0.062967 , 0.046108 , 0.050527 , 0.034014 , 0.04788 , 0.041949 , 0.045093 , 0.047858 , 0.0271 
 680 , 0.030004 , 0.025031 , 0.025972 , 0.042973 , 0.033753 , 0.053222 , 0.034651 , 0.046171 , 0.018803 , 0.040246 , 0.047324 , 0.063151 , 0.046399 , 0.050911 , 0.034305 , 0.048098 , 0.042167 , 0.045235 , 0.048125 , 0.027363 
 681 , 0.030623 , 0.025495 , 0.026559 , 0.043416 , 0.034149 , 0.053716 , 0.034996 , 0.046741 , 0.019019 , 0.040722 , 0.047708 , 0.063397 , 0.046964 , 0.051505 , 0.034735 , 0.048436 , 0.042564 , 0.045524 , 0.048496 , 0.027831 
 682 , 0.031444 , 0.026099 , 0.027279 , 0.043928 , 0.034597 , 0.054275 , 0.03538 , 0.047386 , 0.019406 , 0.041301 , 0.048169 , 0.063654 , 0.04769 , 0.052203 , 0.03525 , 0.048827 , 0.043063 , 0.045901 , 0.04893 , 0.028421 
 683 , 0.032277 , 0.026715 , 0.028005 , 0.044451 , 0.035058 , 0.054846 , 0.035776 , 0.048043 , 0.019798 , 0.041888 , 0.048636 , 0.063918 , 0.048435 , 0.052914 , 0.035771 , 0.049224 , 0.04357 , 0.046285 , 0.049371 , 0.029023 
 684 , 0.03333 , 0.027502 , 0.028984 , 0.045175 , 0.035726 , 0.05556 , 0.036292 , 0.048851 , 0.02027 , 0.042599 , 0.049232 , 0.064241 , 0.049374 , 0.053845 , 0.036483 , 0.049733 , 0.044227 , 0.046765 , 0.049918 , 0.029757 
 685 , 0.034886 , 0.028701 , 0.030559 , 0.046384 , 0.036891 , 0.056618 , 0.037104 , 0.050013 , 0.02092 , 0.043594 , 0.050117 , 0.064715 , 0.050776 , 0.055288 , 0.037643 , 0.050525 , 0.045229 , 0.047463 , 0.050716 , 0.030794 
 686 , 0.03646 , 0.029916 , 0.032152 , 0.047618 , 0.03808 , 0.057695 , 0.037927 , 0.051195 , 0.021584 , 0.044602 , 0.05102 , 0.065199 , 0.052198 , 0.056757 , 0.038822 , 0.051337 , 0.046249 , 0.048174 , 0.051528 , 0.031847 
 687 , 0.038059 , 0.03115 , 0.033775 , 0.04887 , 0.039281 , 0.058791 , 0.038763 , 0.052395 , 0.02226 , 0.045623 , 0.051937 , 0.065684 , 0.053645 , 0.058251 , 0.040013 , 0.052155 , 0.047287 , 0.048892 , 0.052346 , 0.032918 
 688 , 0.04073 , 0.033123 , 0.036587 , 0.05074 , 0.041012 , 0.060429 , 0.039849 , 0.054328 , 0.023287 , 0.047292 , 0.053257 , 0.066469 , 0.055916 , 0.060673 , 0.041899 , 0.053431 , 0.048994 , 0.050147 , 0.053638 , 0.034847 
 689 , 0.043469 , 0.03513 , 0.039465 , 0.052662 , 0.042778 , 0.0621 , 0.040956 , 0.056317 , 0.024337 , 0.049017 , 0.054615 , 0.067289 , 0.058249 , 0.06315 , 0.043828 , 0.054734 , 0.050758 , 0.051433 , 0.054968 , 0.036827 
 690 , 0.046216 , 0.037144 , 0.042346 , 0.054592 , 0.044551 , 0.063773 , 0.042069 , 0.058309 , 0.025388 , 0.050738 , 0.055974 , 0.06811 , 0.060584 , 0.065634 , 0.045759 , 0.056045 , 0.052518 , 0.052719 , 0.056306 , 0.038809 
 691 , 0.049771 , 0.039848 , 0.046179 , 0.057068 , 0.046798 , 0.065916 , 0.043537 , 0.060762 , 0.026719 , 0.052939 , 0.057675 , 0.069106 , 0.063535 , 0.068764 , 0.048295 , 0.057757 , 0.054751 , 0.054333 , 0.058077 , 0.041427 
 692 , 0.053808 , 0.042975 , 0.050573 , 0.059883 , 0.049343 , 0.068376 , 0.045251 , 0.063509 , 0.028218 , 0.055434 , 0.059613 , 0.070229 , 0.066885 , 0.07231 , 0.051202 , 0.059726 , 0.057271 , 0.05616 , 0.0601 , 0.044433 
