"","process_file","Research_location","Date","Time","Site","Block","Treatment","Weather","Spufilename","test","REP","NDVI(MODIS)","EVI(MODIS)","EVI2(MODIS)","PRI(550Reference)","PRI(570Ref)","WBI","ChlIndex","FileNum","Process_file","key","key_num"
"3191","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","N",NA,"may31mat00077.spu",NA,"3","0.61955195844550448","0.40480411349612072","0.33765918231154651","7.488169600605718E-2","7.9039354796159686E-2","1.0002944929812505","0.26980597566430481",77,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00077","00077"
"3192","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","N",NA,"may31mat00078.spu",NA,"4","0.51481947096636338","0.33537737363428116","0.30171784753191139","8.2641542409100627E-2","0.10664304557375276","0.90297407549454345","0.17510888981916148",78,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00078","00078"
"3193","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","N",NA,"may31mat00079.spu",NA,"5","0.43932959836369972","0.31259235439832167","0.28801862248059557","8.1629196091144343E-2","0.10766419214965152","0.89661935540581739","0.12074300079499795",79,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00079","00079"
"3194","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","S",NA,"may31mat00080.spu",NA,"1","0.5538598592300028","0.33116939764088793","0.29030025212956118","8.1034450772684258E-2","9.5820898246766831E-2","0.9648286019813167","0.21014533653167777",80,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00080","00080"
"3195","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","S",NA,"may31mat00081.spu",NA,"2","0.29393531556127223","0.19219535942497956","0.16484568115105694","5.4071925362112506E-2","6.1716337522441655E-2","0.93209139874772262","6.9923229125445172E-2",81,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00081","00081"
"3196","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","S",NA,"may31mat00082.spu",NA,"3","0.35093452895203647","0.20417808951848829","0.17749417074665927","5.6079664570230586E-2","6.3419345252835435E-2","0.91012972172806494","9.2831290397826907E-2",82,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00082","00082"
"3197","23","Toolik",2016-05-31,"0.41666666666666669","MAT","2","CT2",NA,"may31mat00011.spu",NA,"2","0.55351218236928246","0.41336408125209545","0.35141157939553702","7.5970440149423418E-2","8.6107076642995314E-2","0.99590455610046458","0.235537251965556",11,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00011","00011"
"3198","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","S",NA,"may31mat00083.spu",NA,"4","0.28995984386616386","0.17866126695078716","0.15101185633682404","5.367163843769631E-2","5.8110814079954463E-2","0.92461464568750062","7.319287860566509E-2",83,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00083","00083"
"3199","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","S",NA,"may31mat00084.spu",NA,"5","0.28493708077627555","0.17361065987989324","0.14752016178929955","5.2478223845530317E-2","5.61579576694703E-2","0.92943817798154404","6.9464253642251145E-2",84,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00084","00084"
"3200","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","L",NA,"may31mat00085.spu",NA,"1","0.3096646261777567","0.18217979339507359","0.15651618581418619","5.3363429108044945E-2","5.843428745055447E-2","0.94390075615697655","8.2788411140631415E-2",85,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00085","00085"
"3201","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","L",NA,"may31mat00086.spu",NA,"2","0.55568031487515535","0.50230158842464456","0.41868851357062431","8.7631386585335092E-2","9.887472615016929E-2","0.97316169903664096","0.2269393189809509",86,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00086","00086"
"3202","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","L",NA,"may31mat00087.spu",NA,"3","0.57990769403687836","0.46646646533531316","0.3875216986501625","7.5112762005837094E-2","8.660592046221266E-2","0.97496661349824199","0.24571616356039619",87,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00087","00087"
"3203","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","L",NA,"may31mat00088.spu",NA,"4","0.56617700160142992","0.43977234949027916","0.3675171947179165","7.4149233008023757E-2","8.3757770334991516E-2","0.97532336734103953","0.24629159754074365",88,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00088","00088"
"3204","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","L",NA,"may31mat00089.spu",NA,"5","0.58976587388466428","0.49863484339634773","0.41276779010952486","8.2565832548684534E-2","9.2967054645886726E-2","0.98238642990238489","0.26316756090201898",89,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00089","00089"
"3205","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT2",NA,"may31mat00090.spu",NA,"1","0.57733316632760545","0.48787277497092013","0.40383143267064042","8.2230773929509518E-2","9.4466074420510873E-2","0.98813492895861166","0.25553416746871999",90,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00090","00090"
"3206","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT2",NA,"may31mat00091.spu",NA,"2","0.64269923613652313","0.42319725251576984","0.35918604794572534","7.8182479686299863E-2","8.7177126387318199E-2","1.0270545254556882","0.29071549781215289",91,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00091","00091"
"3207","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT2",NA,"may31mat00092.spu",NA,"3","0.63473807894138723","0.55661780356495116","0.44916615661019771","7.8908652270619689E-2","9.0770183770390284E-2","0.9701654566032506","0.27390619504213121",92,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00092","00092"
"3208","23","Toolik",2016-05-31,"0.41666666666666669","MAT","2","CT2",NA,"may31mat00012.spu",NA,"3","0.60841487404094208","0.51848860248388873","0.43272646523672947","8.6658487143924004E-2","9.9780485560681934E-2","0.95297685735860982","0.25479676948368707",12,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00012","00012"
"3209","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT2",NA,"may31mat00093.spu",NA,"4","0.70530116373261353","0.65473824066686115","0.5171125057029814","8.4126864484141972E-2","9.7348784997358731E-2","0.99816194611664855","0.32231175326479578",93,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00093","00093"
"3210","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT2",NA,"may31mat00094.spu",NA,"5","0.55689501928830798","0.33136185146137576","0.28650713041771875","7.3917821817279405E-2","8.2166511480824309E-2","1.0000132460272957","0.24442696833126645",94,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00094","00094"
"3211","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT1",NA,"may31mat00095.spu",NA,"1","0.59175221554727286","0.43369358580521328","0.35928592861983194","7.006808044447925E-2","8.2106499003599412E-2","0.96075518836020957","0.2409382705321356",95,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00095","00095"
"3212","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT1",NA,"may31mat00096.spu",NA,"2","0.61547803647520005","0.49769342359430485","0.41341974558545552","8.2686534775217882E-2","9.4683638284657701E-2","0.99613523470063381","0.27558194785251433",96,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00096","00096"
"3213","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT1",NA,"may31mat00097.spu",NA,"3","0.40911342806938505","0.30347662299842526","0.26775836514371237","7.6888530025847737E-2","8.8653569491285611E-2","0.94539044629386282","0.14910858995137766",97,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00097","00097"
"3214","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT1",NA,"may31mat00098.spu",NA,"4","0.60903833228403492","0.52986099483168658","0.44143196395650136","8.6175679633623645E-2","0.1020688482343169","0.98413572682828221","0.25787185225348191",98,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00098","00098"
"3215","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","CT1",NA,"may31mat00099.spu",NA,"5","0.65490252343644706","0.49472020160879771","0.4131955249936472","9.0587433226610919E-2","0.10266017234919443","1.0123452425337156","0.28435266683604543",99,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00099","00099"
"3216","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","NP",NA,"may31mat00100.spu",NA,"1","0.49805598553265573","0.28993834102816191","0.25420834973283529","7.3097504822350834E-2","7.8437589414830672E-2","1.0223543166227655","0.21053200618973283",100,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00100","00100"
"3217","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","NP",NA,"may31mat00101.spu",NA,"2","0.52293802400178691","0.31450181118625886","0.26820577839100029","6.4723895749425886E-2","7.1745360543768233E-2","0.97197489292697636","0.18894219785241032",101,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00101","00101"
"3218","23","Toolik",2016-05-31,"0.41666666666666669","MAT","3","NP",NA,"may31mat00102.spu",NA,"3","0.47059158416020253","0.30449688532192021","0.26888074223678465","6.9031916106999852E-2","8.0914594565951792E-2","0.96314052766310043","0.15891695792593905",102,"MAT_2016-05-31_ALL.xlsx","2016-05-31_MAT00102","00102"
"3219","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF1","Partly cloudy with think cumulus clouds","jun18mat00001.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00001","00001"
"3220","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF1","Partly cloudy with think cumulus clouds","jun18mat00002.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00002","00002"
"3221","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF1","Partly cloudy with think cumulus clouds","jun18mat00003.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00003","00003"
"3222","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF1","Partly cloudy with think cumulus clouds","jun18mat00004.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00004","00004"
"3223","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF1","Partly cloudy with think cumulus clouds","jun18mat00005.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00005","00005"
"3224","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF2",NA,"jun18mat200003.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200003,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200003","200003"
"3225","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF2",NA,"jun18mat200004.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200004,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200004","200004"
"3226","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF2",NA,"jun18mat200005.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200005,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200005","200005"
"3227","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF3",NA,"jun18mat200031.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200031,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200031","200031"
"3228","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF3",NA,"jun18mat200032.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200032,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200032","200032"
"3229","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF3",NA,"jun18mat200033.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200033,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200033","200033"
"3230","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF3",NA,"jun18mat200034.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200034,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200034","200034"
"3231","24","Toolik",2016-06-18,"0.58333333333333337","MAT",NA,"REF3",NA,"jun18mat200035.spu",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200035,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200035","200035"
"3232","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT2",NA,"jun18mat00014.spu",NA,"4","0.61282716877610099","0.5154247561480817","0.41352942836251289","8.9439188262717684E-2","8.6412687581512299E-2","0.99997378676406345","0.27808563538446007",14,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00014","00014"
"3233","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","CT1",NA,"jun18mat200044.spu",NA,"4","0.7027335470557684","0.76575527851635028","0.57557021385947282","0.10091591635342914","7.786638242340628E-2","1.0181162226352747","0.34399130650728593",200044,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200044","200044"
"3234","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","CT1",NA,"jun18mat200045.spu",NA,"5","0.55902683024500432","0.50534185433020917","0.41392423475565682","8.4722676005135597E-2","8.0185167200802848E-2","0.99680070801501486","0.25633127859207394",200045,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200045","200045"
"3235","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","NP",NA,"jun18mat200046.spu",NA,"1","0.50395096309211507","0.39888433200548701","0.34125046895673322","7.5705415552943869E-2","8.0187336662612851E-2","0.95134817160496887","0.18163178785617418",200046,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200046","200046"
"3236","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","NP",NA,"jun18mat200047.spu",NA,"2","0.43385506647533073","0.3330735199561074","0.31671381376640378","8.5960064647307238E-2","0.12175646702867331","0.90742977635961197","0.10897335235923453",200047,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200047","200047"
"3237","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","NP",NA,"jun18mat200048.spu",NA,"3","0.54550114424954732","0.40221399892251081","0.33484752530093176","7.6265428603782187E-2","6.4179558217036956E-2","0.97828032186595093","0.20904436161061724",200048,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200048","200048"
"3238","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","NP",NA,"jun18mat200049.spu",NA,"4","0.44426840277701352","0.31444147697568808","0.28464790534505213","7.5631603123564567E-2","9.5634002202098722E-2","0.91550104941639754","0.12420329213545421",200049,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200049","200049"
"3239","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","NP",NA,"jun18mat200050.spu",NA,"5","0.52233878360260366","0.34743848269039163","0.30785577437461414","8.4177671068427315E-2","9.1778631926255932E-2","0.94687113020440827","0.17787171208898278",200050,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200050","200050"
"3240","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","P",NA,"jun18mat200051.spu",NA,"1","0.58208612871027643","0.4585588288381523","0.38661511000881155","8.4005595853645046E-2","8.847158679733598E-2","0.9766869856575221","0.22313337037533773",200051,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200051","200051"
"3241","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","P",NA,"jun18mat200052.spu",NA,"2","0.49011086824415878","0.36876458830802505","0.31241051222735988","7.4675675258765603E-2","7.3880420350566578E-2","0.98914196285374312","0.2019549642018616",200052,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200052","200052"
"3242","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","P",NA,"jun18mat200053.spu",NA,"3","0.50639141751905248","0.38659290337788277","0.33110891475776283","7.8582112533544482E-2","8.580625801347623E-2","0.9544968891302551","0.18696458142811237",200053,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200053","200053"
"3243","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT2",NA,"jun18mat00015.spu",NA,"5","0.51382404431441453","0.40741398407571022","0.33498224432385243","7.8733244125173157E-2","7.9416166611148378E-2","0.93430947599416725","0.20775550310483504",15,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00015","00015"
"3244","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","P",NA,"jun18mat200054.spu",NA,"4","0.46597170361742518","0.37941248123595439","0.32695237119083181","7.8448295339011792E-2","8.5690717212563577E-2","0.97521689383588273","0.18004092282042683",200054,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200054","200054"
"3245","24","Toolik",2016-06-18,"0.58333333333333337","MAT","3","P",NA,"jun18mat200055.spu",NA,"5","0.59761933075048623","0.48544594136303609","0.40968403208843052","8.8531346595862759E-2","8.7713731281350293E-2","0.9859560095926464","0.25687292477265211",200055,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200055","200055"
"3246","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT2",NA,"jun18mat200056.spu",NA,"1","0.5888941587087464","0.53812684848023629","0.43463962967779152","9.1221870062360363E-2","8.2489310087690351E-2","1.009175567276736","0.27472290760975998",200056,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200056","200056"
"3247","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT2",NA,"jun18mat200057.spu",NA,"2","0.44938975163531508","0.39145018000795051","0.32497463876486232","7.8875968992248122E-2","8.0496887939790165E-2","0.97757551062262371","0.19015134854149587",200057,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200057","200057"
"3248","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT2",NA,"jun18mat200058.spu",NA,"3","0.49439083010920792","0.45865507744785095","0.38172473323992123","8.1403522249323026E-2","8.5075940166035396E-2","0.98675461537719189","0.21664813332415725",200058,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200058","200058"
"3249","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT2",NA,"jun18mat200059.spu",NA,"4","0.44964340453124846","0.3287996652560739","0.29390237022753768","7.9913140128437352E-2","9.4712753084607096E-2","0.97998886911423833","0.15226193188789372",200059,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200059","200059"
"3250","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT2",NA,"jun18mat200060.spu",NA,"5","0.71846626940191471","0.69319926244364172","0.53736602130866273","9.4389039991941204E-2","7.1664601404378372E-2","1.0303500607848217","0.35382384353841478",200060,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200060","200060"
"3251","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","NP",NA,"jun18mat200061.spu",NA,"1","0.39537397324405193","0.22977162462785997","0.19090309523174154","4.9700666440754528E-2","4.6751562686877135E-2","0.95191867258705309","0.1076431740102065",200061,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200061","200061"
"3252","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","NP",NA,"jun18mat200062.spu",NA,"2","0.40388900475137607","0.24889719888120815","0.22507585455817777","6.6842161881679879E-2","8.5691965254484234E-2","0.92211949439904228","9.8506490422131915E-2",200062,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200062","200062"
"3253","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","NP",NA,"jun18mat200063.spu",NA,"3","0.4323493529034006","0.25870547380484232","0.22645811861920684","6.1933799081963697E-2","6.9660641337142559E-2","0.94977964538280202","0.12373459140890167",200063,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200063","200063"
"3254","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT1",NA,"jun18mat00016.spu",NA,"1","0.51589083266123203","0.35252015407064347","0.3071790014060875","8.5022151573577731E-2","0.10051633680132621","0.98748725745978549","0.19223518356313773",16,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00016","00016"
"3255","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","NP",NA,"jun18mat200064.spu",NA,"4","0.46959414842765529","0.28694796136616757","0.24558892420916023","6.4243997404282938E-2","6.3310296796314169E-2","0.95614389734919492","0.1596485759642777",200064,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200064","200064"
"3256","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","NP",NA,"jun18mat200065.spu",NA,"5","0.58155212936537792","0.42388856768131417","0.35763019082249725","8.1042430123727915E-2","6.8265085509366538E-2","0.98111742132531976","0.24836588576087529",200065,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200065","200065"
"3257","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","N",NA,"jun18mat200066.spu",NA,"1","0.63803384596143009","0.49028152470029213","0.39808199210434075","8.1066828387232878E-2","6.4239397478754651E-2","1.0196916907704443","0.28064144214178227",200066,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200066","200066"
"3258","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","N",NA,"jun18mat200067.spu",NA,"2","0.63305513416312476","0.43899392914937962","0.37252399333543068","8.7362929513211993E-2","7.5667111537771142E-2","1.0168386519327013","0.26871343627121896",200067,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200067","200067"
"3259","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","N",NA,"jun18mat200068.spu",NA,"3","0.63880996321624883","0.48367535052621963","0.39669901137455721","8.2863691143790649E-2","6.8668161657034169E-2","1.0137721801305388","0.27990979119124915",200068,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200068","200068"
"3260","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","N",NA,"jun18mat200069.spu",NA,"4","0.59922097455086187","0.39041371393334101","0.33712769299196838","8.5132285657449791E-2","8.1683346245696981E-2","1.0150549760360867","0.23719133848296819",200069,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200069","200069"
"3261","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","N",NA,"jun18mat200070.spu",NA,"5","0.61620272362071871","0.46592238322310409","0.37157738264376133","7.5122827082833757E-2","5.0939217455500028E-2","1.0252708227426663","0.27414004732526309",200070,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200070","200070"
"3262","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","P",NA,"jun18mat200071.spu",NA,"1","0.67168923560452598","0.58469622468398363","0.46912790983957936","9.2653623657757603E-2","7.3395328327043097E-2","0.99982140586059376","0.32011884643847266",200071,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200071","200071"
"3263","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","P",NA,"jun18mat200072.spu",NA,"2","0.58413301917181693","0.47188558050595475","0.39568210755530014","9.458226821770023E-2","8.8464372767983634E-2","1.0134139260670845","0.25713054620085951",200072,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200072","200072"
"3264","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","P",NA,"jun18mat200073.spu",NA,"3","0.58088996563308681","0.50578572695747936","0.4236195550383422","9.5404667687962505E-2","8.7178299335827519E-2","0.98879131844184853","0.25076551135753383",200073,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200073","200073"
"3265","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT1",NA,"jun18mat00017.spu",NA,"2","0.43478267144198091","0.32493289976712508","0.27988463455715334","8.5401048663171081E-2","9.4741176319209489E-2","0.97480996737679004","0.17204636324862002",17,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00017","00017"
"3266","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","P",NA,"jun18mat200074.spu",NA,"4","0.58590884613007821","0.44586169300016604","0.3792169427897038","9.5438958130539056E-2","9.2279993870984192E-2","0.9784920794184685","0.23499669923589206",200074,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200074","200074"
"3267","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","P",NA,"jun18mat200075.spu",NA,"5","0.52698156873132029","0.40423663133744397","0.34109070992388424","8.3209940127470516E-2","8.2968869903996254E-2","0.97337569180253969","0.2072675816332378",200075,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200075","200075"
"3268","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT1",NA,"jun18mat200076.spu",NA,"1","0.4170901732579218","0.29179051955140917","0.25575548757410432","7.1470334657959114E-2","7.7499421572633204E-2","0.97329128321786784","0.15554368384557066",200076,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200076","200076"
"3269","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT1",NA,"jun18mat200077.spu",NA,"2","0.48010245561452053","0.41506502035678622","0.3561476443902416","8.3640739434428069E-2","9.0284443162859704E-2","0.97624739821671691","0.20214065038880433",200077,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200077","200077"
"3270","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT1",NA,"jun18mat200078.spu",NA,"3","0.51809449899419568","0.43091340674214712","0.35719603969288899","8.0446131941148524E-2","8.078641983508715E-2","0.98748799687199917","0.22587837941434794",200078,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200078","200078"
"3271","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT1",NA,"jun18mat200079.spu",NA,"4","0.52538181632553882","0.4483840163536828","0.37020415304991977","8.1590083390507939E-2","8.0362041857055255E-2","1.0078579743888241","0.23711753301096294",200079,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200079","200079"
"3272","24","Toolik",2016-06-18,"0.58333333333333337","MAT","1","CT1",NA,"jun18mat200080.spu",NA,"5","0.60808378287160569","0.60338440136949967","0.48597407278392679","9.3374646860475696E-2","8.7675215164451203E-2","0.98111103880609962","0.28677133834452695",200080,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT200080","200080"
"3273","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT1",NA,"jun18mat00018.spu",NA,"3","0.5551912021631874","0.38044069931122065","0.32195175077322263","7.5296476852332025E-2","8.4758058996646304E-2","0.95752545027407987","0.21518155867276464",18,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00018","00018"
"3274","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT1",NA,"jun18mat00019.spu",NA,"4","0.56596508590020467","0.43305716118723792","0.36502622969582932","8.7262544463785674E-2","9.8431830336348489E-2","1.020653216539035","0.23221381400363458",19,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00019","00019"
"3275","24","Toolik",2016-06-18,"0.58333333333333337","MAT","2","CT1",NA,"jun18mat00020.spu",NA,"5","0.60020777751508847","0.4360309789157743","0.3596228721737082","8.4003921542824433E-2","8.5364010853640135E-2","1.0002910653337724","0.26314632145444705",20,"MAT_2016-06-18_CTNP.xlsx","2016-06-18_MAT00020","00020"
