"","SITE","DATE","BLOCK","EXPERIMENT","SpurFile","Chl Index","EVI (MODIS) ","EVI2 (MODIS)","LAI","NDVI (MODIS)","PRI (550 Reference) ","PRI (570 Ref)","REP","TIME","TREATMENT","WBI","datenumber","LAI (calculated)"
"3024","Toolik",2016-05-31,"2","MAT","MAY31MAT00028.spu","0.15071881939279558","0.34525982393223908","0.30786078749691681",NA,"0.47350427627123604","7.6041698889473167E-2","9.8996699908900559E-2","4","0.41666666666666669","NP","0.93625827329272637",2016-05-31 10:00:00,"0.1191783415873396"
"3025","Toolik",2016-05-31,"2","MAT","MAY31MAT00029.spu","0.15724619762262168","0.29511540801464275","0.25675661127545951",NA,"0.47692215099893953","6.5816200334290212E-2","7.8476894639556372E-2","5","0.41666666666666669","NP","0.95487996953118504",2016-05-31 10:00:00,"0.12251477775481363"
"3026","Toolik",2016-05-31,"2","MAT","MAY31MAT00030.spu","0.13566483957538011","0.33637136713903104","0.28914783932421856",NA,"0.44472438369485306","6.740179485374162E-2","8.2370997223569276E-2","1","0.41666666666666669","S","0.91633373930702888",2016-05-31 10:00:00,"9.4455463134851592E-2"
"3027","Toolik",2016-05-31,"2","MAT","MAY31MAT00031.spu","8.8813348878760787E-2","0.20017224222843966","0.179529296121577",NA,"0.35460260190585657","6.1187383066747515E-2","7.5931473628240528E-2","2","0.41666666666666669","S","0.91657291702724208",2016-05-31 10:00:00,"4.5608661515736795E-2"
"3028","Toolik",2016-05-31,"2","MAT","MAY31MAT00032.spu","8.6559139784946212E-2","0.16405719671425012","0.142418947655925",NA,"0.32005013241057528","5.3628093928495831E-2","5.6391596959929298E-2","3","0.41666666666666669","S","0.94676233303949031",2016-05-31 10:00:00,"3.4500452147628154E-2"
"3029","Toolik",2016-05-31,"2","MAT","MAY31MAT00006.spu","0.22171544622397765","0.42718094938665918","0.36868015530282949",NA,"0.54763503532949642","8.0022354449521702E-2","9.6308352062827826E-2","2","0.41666666666666669","P","0.95056066657025573",2016-05-31 10:00:00,"0.21690762050257814"
"3030","Toolik",2016-05-31,"2","MAT","MAY31MAT00033.spu","9.230059348597433E-2","0.18812660297686093","0.16474750082093778",NA,"0.34273710504136518","5.6638859474676437E-2","6.3687981440894034E-2","4","0.41666666666666669","S","0.931327586620885",2016-05-31 10:00:00,"4.1439917233291317E-2"
"3031","Toolik",2016-05-31,"2","MAT","MAY31MAT00034.spu","9.1524566030791857E-2","0.19695749235133614","0.17102791747718421",NA,"0.34320474396743428","5.5041228459981294E-2","6.2022912454818412E-2","5","0.41666666666666669","S","0.89768291670127065",2016-05-31 10:00:00,"4.1596762021639686E-2"
"3032","Toolik",2016-05-31,"2","MAT","MAY31MAT00035.spu","6.8988687007199193E-2","0.17677924085002278","0.14499814727285582",NA,"0.27530786826683401","4.9713769207592649E-2","4.9454223528192946E-2","1","0.41666666666666669","L","0.92512773570042295",2016-05-31 10:00:00,"2.4035478202749143E-2"
"3033","Toolik",2016-05-31,"2","MAT","MAY31MAT00036.spu","0.2032321097268153","0.34977835935844903","0.3041510988709159",NA,"0.52118898022572169","7.6543353272547854E-2","8.8408757031781887E-2","2","0.41666666666666669","L","0.96059841882933794",2016-05-31 10:00:00,"0.1751832176043939"
"3034","Toolik",2016-05-31,"2","MAT","MAY31MAT00037.spu","0.16536257890565934","0.34866910432882936","0.30091355733412523",NA,"0.44134241071661645","7.3424189988607169E-2","8.4664032737324452E-2","3","0.41666666666666669","L","0.94474198614736238",2016-05-31 10:00:00,"9.1909816561560012E-2"
"3035","Toolik",2016-05-31,"2","MAT","MAY31MAT00038.spu","0.16238493427214282","0.25463616669039885","0.22306911360327333",NA,"0.4520809924168524","6.994878869902299E-2","7.6856668676088605E-2","4","0.41666666666666669","L","0.96266450308722629",2016-05-31 10:00:00,"0.10023899915678008"
"3036","Toolik",2016-05-31,"2","MAT","MAY31MAT00039.spu","0.18718268612026734","0.37566931739896914","0.32699171660484538",NA,"0.51685645506280109","7.7204613390816232E-2","9.248229130640849E-2","5","0.41666666666666669","L","0.94940273925634766",2016-05-31 10:00:00,"0.16915795881898099"
"3037","Toolik",2016-05-31,"4","MAT","MAY31MAT00040.spu","0.23385944670775943","0.38595590512709588","0.32850191998971023",NA,"0.55953105389528335","7.3219293112750869E-2","8.090224657286478E-2","1","0.41666666666666669","N","0.98984278805831649",2016-05-31 10:00:00,"0.23878681291859594"
"3038","Toolik",2016-05-31,"4","MAT","MAY31MAT00041.spu","0.14532846891686194","0.29790239899743809","0.26433599456246193",NA,"0.44423076034056325","7.0625320540885356E-2","8.5333349747933288E-2","2","0.41666666666666669","N","0.92792886224419824",2016-05-31 10:00:00,"9.4079558966816093E-2"
"3039","Toolik",2016-05-31,"4","MAT","MAY31MAT00042.spu","0.2232992065096252","0.53620058458900932","0.44627899248647707",NA,"0.54683639941794193","8.6773346785117084E-2","0.10191632829294284","3","0.41666666666666669","N","0.92183696536931814",2016-05-31 10:00:00,"0.21551271937964459"
"3040","Toolik",2016-05-31,"2","MAT","MAY31MAT00007.spu","0.21328601201635899","0.46480675298559893","0.40050206046672204",NA,"0.55152557255250834","8.210852713178296E-2","0.10384955377144864","3","0.41666666666666669","P","0.93407396054352032",2016-05-31 10:00:00,"0.22383305364999367"
"3041","Toolik",2016-05-31,"4","MAT","MAY31MAT00043.spu","0.21038277577535053","0.44589000254929456","0.37590168830885567",NA,"0.53788783961483089","8.0081032640741706E-2","9.6930968278075541E-2","4","0.41666666666666669","N","0.92958388615395648",2016-05-31 10:00:00,"0.2004832655731765"
"3042","Toolik",2016-05-31,"4","MAT","MAY31MAT00044.spu","0.11467321294023285","0.127607185879822","0.12117147133065038",NA,"0.35985725591018247","7.3419119677472805E-2","8.3872095055041049E-2","5","0.41666666666666669","N","1.0586615357960298",2016-05-31 10:00:00,"4.7586367132994065E-2"
"3043","Toolik",2016-05-31,"4","MAT","MAY31MAT00045.spu","0.1872907070926873","0.32121510325979225","0.28828089032931054",NA,"0.49995286204652162","8.1096818986047134E-2","0.10064809334882323","1","0.41666666666666669","P","0.96803010126885403",2016-05-31 10:00:00,"0.14756675512226539"
"3044","Toolik",2016-05-31,"4","MAT","MAY31MAT00046.spu","0.21258462680008727","0.40276484431320103","0.35192084187815642",NA,"0.55252575745154131","8.2635768202778459E-2","0.10231796168824635","2","0.41666666666666669","P","0.93646278833087238",2016-05-31 10:00:00,"0.22564890451144598"
"3045","Toolik",2016-05-31,"4","MAT","MAY31MAT00047.spu","0.23542385533005647","0.42764613956737341","0.37450998356145965",NA,"0.61438772829779364","8.8524846847904792E-2","0.11392284640631689","3","0.41666666666666669","P","0.95232450777331379",2016-05-31 10:00:00,"0.37193526880214256"
"3046","Toolik",2016-05-31,"4","MAT","MAY31MAT00048.spu","0.19108296728639595","0.39871089087046047","0.34489332921257509",NA,"0.48726831481414207","7.9217963967025518E-2","9.5330601507563104E-2","4","0.41666666666666669","P","0.94108206287154816",2016-05-31 10:00:00,"0.13319458079954191"
"3047","Toolik",2016-05-31,"4","MAT","MAY31MAT00049.spu","0.26199223599141797","0.62259294665701204","0.49544791775506797",NA,"0.62766519714219993","7.9681926368255537E-2","0.10100275090957489","5","0.41666666666666669","P","0.95365646621223887",2016-05-31 10:00:00,"0.41404688123045336"
"3048","Toolik",2016-05-31,"4","MAT","MAY31MAT00050.spu","0.1827688504947336","0.36927137168805657","0.31793244414842564",NA,"0.48946598950062753","7.1784657674656999E-2","8.6787869064740009E-2","1","0.41666666666666669","CT2","0.94024045679698298",2016-05-31 10:00:00,"0.13558036281358721"
"3049","Toolik",2016-05-31,"4","MAT","MAY31MAT00051.spu","0.29600377297241015","0.4331242715823117","0.3706176075163507",NA,"0.66676106663019108","9.152896304109269E-2","9.6792644691127888E-2","2","0.41666666666666669","CT2","1.0133606613795054",2016-05-31 10:00:00,"0.56782164809839208"
"3050","Toolik",2016-05-31,"4","MAT","MAY31MAT00052.spu","0.31433400610465406","0.66034140930216789","0.53325653556159947",NA,"0.69821772742350363","9.6427590441259647E-2","0.11088676020509562","3","0.41666666666666669","CT2","0.98081522362740092",2016-05-31 10:00:00,"0.73210482881584127"
"3051","Toolik",2016-05-31,"2","MAT","MAY31MAT00008.spu","0.22658033501434705","0.38867459321254677","0.33606395925916105",NA,"0.58443470537952302","6.7910235773127534E-2","8.5845359484407815E-2","4","0.41666666666666669","P","0.99248677248677242",2016-05-31 10:00:00,"0.291998984783919"
"3052","Toolik",2016-05-31,"4","MAT","MAY31MAT00053.spu","0.25454285064404436","0.52011736468168379","0.43228677260264176",NA,"0.5925983357815644","8.1251944496297676E-2","9.428175338297895E-2","4","0.41666666666666669","CT2","0.96150271031878043",2016-05-31 10:00:00,"0.31190497713963694"
"3053","Toolik",2016-05-31,"4","MAT","MAY31MAT00054.spu","0.25268504497638361","0.45290146346460863","0.38576850715036659",NA,"0.60046744116537165","8.4776156319564672E-2","9.9134192547056466E-2","5","0.41666666666666669","CT2","0.97964227920820546",2016-05-31 10:00:00,"0.33237623824226054"
"3054","Toolik",2016-05-31,"4","MAT","MAY31MAT00055.spu","0.2071621101270697","0.45499360377241693","0.38836680853032746",NA,"0.52195182816208785","8.4874605826355976E-2","9.9740838167293053E-2","1","0.41666666666666669","CT1","0.96103078611308757",2016-05-31 10:00:00,"0.1762661199940504"
"3055","Toolik",2016-05-31,"4","MAT","MAY31MAT00056.spu","0.20138076611301822","0.36256956412633656","0.31433255906280921",NA,"0.51877435944054806","7.2146704104454132E-2","8.554556066744487E-2","2","0.41666666666666669","CT1","0.97893608815991096",2016-05-31 10:00:00,"0.17179919998868162"
"3056","Toolik",2016-05-31,"4","MAT","MAY31MAT00057.spu","0.22771940331010454","0.34718491526540407","0.30332633764905287",NA,"0.58739838932140331","7.6440790566351127E-2","9.1065116564166534E-2","3","0.41666666666666669","CT1","1.0254078805938847",2016-05-31 10:00:00,"0.29907424496385265"
"3057","Toolik",2016-05-31,"4","MAT","MAY31MAT00058.spu","0.27377192027012309","0.41081998074093462","0.34885056059122638",NA,"0.62390726407474084","7.7420252963169206E-2","8.5999684766333059E-2","4","0.41666666666666669","CT1","0.99070275874504143",2016-05-31 10:00:00,"0.40166624055711025"
"3058","Toolik",2016-05-31,"4","MAT","MAY31MAT00059.spu","0.2599307759377395","0.41120319227677876","0.35223466771451734",NA,"0.61213591481491814","7.7946768060836502E-2","8.8708220415537511E-2","5","0.41666666666666669","CT1","0.99880433792034995",2016-05-31 10:00:00,"0.36523062584439969"
"3059","Toolik",2016-05-31,"4","MAT","MAY31MAT00060.spu","0.273382287131193","0.4255278117307742","0.36358359547233987",NA,"0.61727756609521434","7.9632382264438265E-2","9.0431916303899976E-2","1","0.41666666666666669","NP","0.99708477475026225",2016-05-31 10:00:00,"0.38072023239214953"
"3060","Toolik",2016-05-31,"4","MAT","MAY31MAT00061.spu","0.17210419218269307","0.23693934818678158","0.20973779044266788",NA,"0.49986727104579176","6.2749741009323623E-2","7.1242261399704548E-2","2","0.41666666666666669","NP","0.99297356447618501",2016-05-31 10:00:00,"0.14746475833892966"
"3061","Toolik",2016-05-31,"4","MAT","MAY31MAT00062.spu","0.12454428579413829","0.16517437182350161","0.14402542525477782",NA,"0.41039667792954893","4.7711781888997072E-2","4.5556069782884248E-2","3","0.41666666666666669","NP","0.96165065140063866",2016-05-31 10:00:00,"7.1580230703272393E-2"
"3062","Toolik",2016-05-31,"2","MAT","MAY31MAT00009.spu","0.23406917401260158","0.38442679104893779","0.33104879367058604",NA,"0.58117937821367205","7.3342325901240443E-2","8.7517037217095389E-2","5","0.41666666666666669","P","0.98277964369158888",2016-05-31 10:00:00,"0.2844202267130907"
"3063","Toolik",2016-05-31,"4","MAT","MAY31MAT00063.spu","0.12477216639514821","0.25505093231240827","0.2231814390595942",NA,"0.44500871812095288","6.095396818048545E-2","7.3492691839220484E-2","4","0.41666666666666669","NP","0.90462112960946006",2016-05-31 10:00:00,"9.4672670913454327E-2"
"3064","Toolik",2016-05-31,"4","MAT","MAY31MAT00064.spu","9.707910600214871E-2","0.16799084867912481","0.14241948248405983",NA,"0.35842248617311318","4.6165209897821045E-2","4.1978361669242702E-2","5","0.41666666666666669","NP","0.93225411173576522",2016-05-31 10:00:00,"4.7038001382917284E-2"
"3065","Toolik",2016-05-31,"4","MAT","MAY31MAT00065.spu","0.10137272216424496","0.12220567550651212","0.10823750048274215",NA,"0.37497621840970047","4.4209390684366093E-2","4.0959205525551018E-2","1","0.41666666666666669","S","0.93988752798150943",2016-05-31 10:00:00,"5.3768179345552267E-2"
"3066","Toolik",2016-05-31,"4","MAT","MAY31MAT00066.spu","8.5695296804070578E-2","0.21221581191161873","0.17805038735985285",NA,"0.31358651132358734","5.5209391312563423E-2","6.070710676109782E-2","2","0.41666666666666669","S","0.92127249479971762",2016-05-31 10:00:00,"3.2745231861052201E-2"
"3067","Toolik",2016-05-31,"4","MAT","MAY31MAT00067.spu","0.22649146063160192","0.35173910983476891","0.30463654075300395",NA,"0.56810467659109476","7.2855910907522942E-2","8.3563238407743143E-2","3","0.41666666666666669","S","0.9815469337476953",2016-05-31 10:00:00,"0.25591144174119468"
"3068","Toolik",2016-05-31,"4","MAT","MAY31MAT00068.spu","0.15335681509941979","0.26301733376718095","0.23041472329669549",NA,"0.43371290820690811","6.662658093786937E-2","7.6576759278036935E-2","4","0.41666666666666669","S","0.95204109218707755",2016-05-31 10:00:00,"8.6416137189377476E-2"
"3069","Toolik",2016-05-31,"4","MAT","MAY31MAT00069.spu","7.5575292082984011E-2","0.15124480515714786","0.13242549611114707",NA,"0.27611132979567748","5.4997355896351179E-2","5.9710599233116009E-2","5","0.41666666666666669","S","0.97617274353217465",2016-05-31 10:00:00,"2.4191990335751177E-2"
"3070","Toolik",2016-05-31,"4","MAT","MAY31MAT00070.spu","6.943551443255512E-2","0.14276375434785529","0.12355064036491843",NA,"0.27668438034017273","5.1223547210656778E-2","5.2976636259837201E-2","1","0.41666666666666669","L","0.94834330551922885",2016-05-31 10:00:00,"2.4304241312601171E-2"
"3071","Toolik",2016-05-31,"4","MAT","MAY31MAT00071.spu","0.15829202662512387","0.30702393390724936","0.26654266901436519",NA,"0.40348830191155605","7.0140971601504537E-2","7.9909670062270163E-2","2","0.41666666666666669","L","0.95581290549591646",2016-05-31 10:00:00,"6.7694910129022859E-2"
"3072","Toolik",2016-05-31,"4","MAT","MAY31MAT00072.spu","0.19162742213545761","0.30593038604404493","0.26290363549481999",NA,"0.47318863082941892","6.8256470897385332E-2","7.5055921846366488E-2","3","0.41666666666666669","L","0.97007903650733895",2016-05-31 10:00:00,"0.118874838400386"
"3073","Toolik",2016-05-31,"2","MAT","MAY31MAT00010.spu","0.26166676052636517","0.50348648403073681","0.41456604462913671",NA,"0.60247881690334071","8.3187000393133273E-2","8.9771278395045714E-2","1","0.41666666666666669","CT2","0.96653655647679559",2016-05-31 10:00:00,"0.33782096696569536"
"3074","Toolik",2016-05-31,"4","MAT","MAY31MAT00073.spu","0.18349887912137014","0.34887731846958631","0.29680877518733728",NA,"0.46154092323270435","7.0096120563410261E-2","8.0307578869752982E-2","4","0.41666666666666669","L","0.94641717920607482",2016-05-31 10:00:00,"0.1081995800512757"
"3075","Toolik",2016-05-31,"4","MAT","MAY31MAT00074.spu","0.24146924581612694","0.32807289599717659","0.28823349990782449",NA,"0.59277249803485954","8.4084298617135234E-2","9.0369139080902411E-2","5","0.41666666666666669","L","0.98861417315699585",2016-05-31 10:00:00,"0.31234411599452211"
"3076","Toolik",2016-05-31,"4","MAT","MAY31MAT00075.spu","0.13688030849106536","0.30270691621404533","0.26151577555738831",NA,"0.4274432415804274","7.3018923096202892E-2","8.4576909194039096E-2","1","0.41666666666666669","N","0.92807962855559856",2016-05-31 10:00:00,"8.2148302716657073E-2"
"3077","Toolik",2016-05-31,"4","MAT","MAY31MAT00076.spu","0.22626904153656915","0.40188874824906573","0.33102762433723593",NA,"0.55788214751428566","6.2525449034067773E-2","7.141790152963666E-2","2","0.41666666666666669","N","0.96023955011649498",2016-05-31 10:00:00,"0.23562717697059438"
"3078","Toolik",2016-05-31,"4","MAT","MAY31MAT00077.spu","0.26980597566430481","0.40480411349612072","0.33765918231154651",NA,"0.61955195844550448","7.488169600605718E-2","7.9039354796159686E-2","3","0.41666666666666669","N","1.0002944929812505",2016-05-31 10:00:00,"0.38777994665500798"
"3079","Toolik",2016-05-31,"4","MAT","MAY31MAT00078.spu","0.17510888981916148","0.33537737363428116","0.30171784753191139",NA,"0.51481947096636338","8.2641542409100627E-2","0.10664304557375276","4","0.41666666666666669","N","0.90297407549454345",2016-05-31 10:00:00,"0.16639717936883722"
"3080","Toolik",2016-05-31,"4","MAT","MAY31MAT00079.spu","0.12074300079499795","0.31259235439832167","0.28801862248059557",NA,"0.43932959836369972","8.1629196091144343E-2","0.10766419214965152","5","0.41666666666666669","N","0.89661935540581739",2016-05-31 10:00:00,"9.0427438040135741E-2"
"3081","Toolik",2016-05-31,"3","MAT","MAY31MAT00080.spu","0.21014533653167777","0.33116939764088793","0.29030025212956118",NA,"0.5538598592300028","8.1034450772684258E-2","9.5820898246766831E-2","1","0.41666666666666669","S","0.9648286019813167",2016-05-31 10:00:00,"0.22809393639675185"
"3082","Toolik",2016-05-31,"3","MAT","MAY31MAT00081.spu","6.9923229125445172E-2","0.19219535942497956","0.16484568115105694",NA,"0.29393531556127223","5.4071925362112506E-2","6.1716337522441655E-2","2","0.41666666666666669","S","0.93209139874772262",2016-05-31 10:00:00,"2.7938596075342326E-2"
"3083","Toolik",2016-05-31,"3","MAT","MAY31MAT00082.spu","9.2831290397826907E-2","0.20417808951848829","0.17749417074665927",NA,"0.35093452895203647","5.6079664570230586E-2","6.3419345252835435E-2","3","0.41666666666666669","S","0.91012972172806494",2016-05-31 10:00:00,"4.4277021934517942E-2"
"3084","Toolik",2016-05-31,"2","MAT","MAY31MAT00011.spu","0.235537251965556","0.41336408125209545","0.35141157939553702",NA,"0.55351218236928246","7.5970440149423418E-2","8.6107076642995314E-2","2","0.41666666666666669","CT2","0.99590455610046458",2016-05-31 10:00:00,"0.2274542019149029"
"3085","Toolik",2016-05-31,"3","MAT","MAY31MAT00083.spu","7.319287860566509E-2","0.17866126695078716","0.15101185633682404",NA,"0.28995984386616386","5.367163843769631E-2","5.8110814079954463E-2","4","0.41666666666666669","S","0.92461464568750062",2016-05-31 10:00:00,"2.7055601186007139E-2"
"3086","Toolik",2016-05-31,"3","MAT","MAY31MAT00084.spu","6.9464253642251145E-2","0.17361065987989324","0.14752016178929955",NA,"0.28493708077627555","5.2478223845530317E-2","5.61579576694703E-2","5","0.41666666666666669","S","0.92943817798154404",2016-05-31 10:00:00,"2.597978315675576E-2"
"3087","Toolik",2016-05-31,"3","MAT","MAY31MAT00085.spu","8.2788411140631415E-2","0.18217979339507359","0.15651618581418619",NA,"0.3096646261777567","5.3363429108044945E-2","5.843428745055447E-2","1","0.41666666666666669","L","0.94390075615697655",2016-05-31 10:00:00,"3.1724054008827857E-2"
"3088","Toolik",2016-05-31,"3","MAT","MAY31MAT00086.spu","0.2269393189809509","0.50230158842464456","0.41868851357062431",NA,"0.55568031487515535","8.7631386585335092E-2","9.887472615016929E-2","2","0.41666666666666669","L","0.97316169903664096",2016-05-31 10:00:00,"0.23147311495612824"
"3089","Toolik",2016-05-31,"3","MAT","MAY31MAT00087.spu","0.24571616356039619","0.46646646533531316","0.3875216986501625",NA,"0.57990769403687836","7.5112762005837094E-2","8.660592046221266E-2","3","0.41666666666666669","L","0.97496661349824199",2016-05-31 10:00:00,"0.28151332151050346"
"3090","Toolik",2016-05-31,"3","MAT","MAY31MAT00088.spu","0.24629159754074365","0.43977234949027916","0.3675171947179165",NA,"0.56617700160142992","7.4149233008023757E-2","8.3757770334991516E-2","4","0.41666666666666669","L","0.97532336734103953",2016-05-31 10:00:00,"0.25195717108724464"
"3091","Toolik",2016-05-31,"3","MAT","MAY31MAT00089.spu","0.26316756090201898","0.49863484339634773","0.41276779010952486",NA,"0.58976587388466428","8.2565832548684534E-2","9.2967054645886726E-2","5","0.41666666666666669","L","0.98238642990238489",2016-05-31 10:00:00,"0.30484916217460889"
"3092","Toolik",2016-05-31,"3","MAT","MAY31MAT00090.spu","0.25553416746871999","0.48787277497092013","0.40383143267064042",NA,"0.57733316632760545","8.2230773929509518E-2","9.4466074420510873E-2","1","0.41666666666666669","CT2","0.98813492895861166",2016-05-31 10:00:00,"0.27571892594979824"
"3093","Toolik",2016-05-31,"3","MAT","MAY31MAT00091.spu","0.29071549781215289","0.42319725251576984","0.35918604794572534",NA,"0.64269923613652313","7.8182479686299863E-2","8.7177126387318199E-2","2","0.41666666666666669","CT2","1.0270545254556882",2016-05-31 10:00:00,"0.4675137145849847"
"3094","Toolik",2016-05-31,"3","MAT","MAY31MAT00092.spu","0.27390619504213121","0.55661780356495116","0.44916615661019771",NA,"0.63473807894138723","7.8908652270619689E-2","9.0770183770390284E-2","3","0.41666666666666669","CT2","0.9701654566032506",2016-05-31 10:00:00,"0.43839313142436676"
"3095","Toolik",2016-05-31,"2","MAT","MAY31MAT00012.spu","0.25479676948368707","0.51848860248388873","0.43272646523672947",NA,"0.60841487404094208","8.6658487143924004E-2","9.9780485560681934E-2","3","0.41666666666666669","CT2","0.95297685735860982",2016-05-31 10:00:00,"0.35441527612508206"
"3096","Toolik",2016-05-31,"3","MAT","MAY31MAT00093.spu","0.32231175326479578","0.65473824066686115","0.5171125057029814",NA,"0.70530116373261353","8.4126864484141972E-2","9.7348784997358731E-2","4","0.41666666666666669","CT2","0.99816194611664855",2016-05-31 10:00:00,"0.77521920615284645"
"3097","Toolik",2016-05-31,"3","MAT","MAY31MAT00094.spu","0.24442696833126645","0.33136185146137576","0.28650713041771875",NA,"0.55689501928830798","7.3917821817279405E-2","8.2166511480824309E-2","5","0.41666666666666669","CT2","1.0000132460272957",2016-05-31 10:00:00,"0.23375568280632228"
"3098","Toolik",2016-05-31,"3","MAT","MAY31MAT00095.spu","0.2409382705321356","0.43369358580521328","0.35928592861983194",NA,"0.59175221554727286","7.006808044447925E-2","8.2106499003599412E-2","1","0.41666666666666669","CT1","0.96075518836020957",2016-05-31 10:00:00,"0.30978030970684794"
"3099","Toolik",2016-05-31,"3","MAT","MAY31MAT00096.spu","0.27558194785251433","0.49769342359430485","0.41341974558545552",NA,"0.61547803647520005","8.2686534775217882E-2","9.4683638284657701E-2","2","0.41666666666666669","CT1","0.99613523470063381",2016-05-31 10:00:00,"0.37522568330135675"
"3100","Toolik",2016-05-31,"3","MAT","MAY31MAT00097.spu","0.14910858995137766","0.30347662299842526","0.26775836514371237",NA,"0.40911342806938505","7.6888530025847737E-2","8.8653569491285611E-2","3","0.41666666666666669","CT1","0.94539044629386282",2016-05-31 10:00:00,"7.0842028751041841E-2"
"3101","Toolik",2016-05-31,"3","MAT","MAY31MAT00098.spu","0.25787185225348191","0.52986099483168658","0.44143196395650136",NA,"0.60903833228403492","8.6175679633623645E-2","0.1020688482343169","4","0.41666666666666669","CT1","0.98413572682828221",2016-05-31 10:00:00,"0.35620478517378407"
"3102","Toolik",2016-05-31,"3","MAT","MAY31MAT00099.spu","0.28435266683604543","0.49472020160879771","0.4131955249936472",NA,"0.65490252343644706","9.0587433226610919E-2","0.10266017234919443","5","0.41666666666666669","CT1","1.0123452425337156",2016-05-31 10:00:00,"0.51595032945603758"
"3103","Toolik",2016-05-31,"3","MAT","MAY31MAT00100.spu","0.21053200618973283","0.28993834102816191","0.25420834973283529",NA,"0.49805598553265573","7.3097504822350834E-2","7.8437589414830672E-2","1","0.41666666666666669","NP","1.0223543166227655",2016-05-31 10:00:00,"0.1453227473881821"
"3104","Toolik",2016-05-31,"3","MAT","MAY31MAT00101.spu","0.18894219785241032","0.31450181118625886","0.26820577839100029",NA,"0.52293802400178691","6.4723895749425886E-2","7.1745360543768233E-2","2","0.41666666666666669","NP","0.97197489292697636",2016-05-31 10:00:00,"0.17767600308625303"
"3105","Toolik",2016-05-31,"3","MAT","MAY31MAT00102.spu","0.15891695792593905","0.30449688532192021","0.26888074223678465",NA,"0.47059158416020253","6.9031916106999852E-2","8.0914594565951792E-2","3","0.41666666666666669","NP","0.96314052766310043",2016-05-31 10:00:00,"0.11640685663353006"
"3106","Toolik",2016-06-18,"2","MAT","JUN18MAT00014.spu","0.27808563538446007","0.5154247561480817","0.41352942836251289",NA,"0.61282716877610099","8.9439188262717684E-2","8.6412687581512299E-2","4","0.58333333333333337","CT2","0.99997378676406345",2016-06-18 14:00:00,"0.36727583602716918"
"3107","Toolik",2016-06-18,"3","MAT","JUN18MAT200044.spu","0.34399130650728593","0.76575527851635028","0.57557021385947282",NA,"0.7027335470557684","0.10091591635342914","7.786638242340628E-2","4","0.58333333333333337","CT1","1.0181162226352747",2016-06-18 14:00:00,"0.75930524069822913"
"3108","Toolik",2016-06-18,"3","MAT","JUN18MAT200045.spu","0.25633127859207394","0.50534185433020917","0.41392423475565682",NA,"0.55902683024500432","8.4722676005135597E-2","8.0185167200802848E-2","5","0.58333333333333337","CT1","0.99680070801501486",2016-06-18 14:00:00,"0.23781614800981513"
"3109","Toolik",2016-06-18,"3","MAT","JUN18MAT200046.spu","0.18163178785617418","0.39888433200548701","0.34125046895673322",NA,"0.50395096309211507","7.5705415552943869E-2","8.0187336662612851E-2","1","0.58333333333333337","NP","0.95134817160496887",2016-06-18 14:00:00,"0.1524106480908716"
"3110","Toolik",2016-06-18,"3","MAT","JUN18MAT200047.spu","0.10897335235923453","0.3330735199561074","0.31671381376640378",NA,"0.43385506647533073","8.5960064647307238E-2","0.12175646702867331","2","0.58333333333333337","NP","0.90742977635961197",2016-06-18 14:00:00,"8.651543423946946E-2"
"3111","Toolik",2016-06-18,"3","MAT","JUN18MAT200048.spu","0.20904436161061724","0.40221399892251081","0.33484752530093176",NA,"0.54550114424954732","7.6265428603782187E-2","6.4179558217036956E-2","3","0.58333333333333337","NP","0.97828032186595093",2016-06-18 14:00:00,"0.21320056419763422"
"3112","Toolik",2016-06-18,"3","MAT","JUN18MAT200049.spu","0.12420329213545421","0.31444147697568808","0.28464790534505213",NA,"0.44426840277701352","7.5631603123564567E-2","9.5634002202098722E-2","4","0.58333333333333337","NP","0.91550104941639754",2016-06-18 14:00:00,"9.4108171677881325E-2"
"3113","Toolik",2016-06-18,"3","MAT","JUN18MAT200050.spu","0.17787171208898278","0.34743848269039163","0.30785577437461414",NA,"0.52233878360260366","8.4177671068427315E-2","9.1778631926255932E-2","5","0.58333333333333337","NP","0.94687113020440827",2016-06-18 14:00:00,"0.17681797977703254"
"3114","Toolik",2016-06-18,"3","MAT","JUN18MAT200051.spu","0.22313337037533773","0.4585588288381523","0.38661511000881155",NA,"0.58208612871027643","8.4005595853645046E-2","8.847158679733598E-2","1","0.58333333333333337","P","0.9766869856575221",2016-06-18 14:00:00,"0.28651125463807009"
"3115","Toolik",2016-06-18,"3","MAT","JUN18MAT200052.spu","0.2019549642018616","0.36876458830802505","0.31241051222735988",NA,"0.49011086824415878","7.4675675258765603E-2","7.3880420350566578E-2","2","0.58333333333333337","P","0.98914196285374312",2016-06-18 14:00:00,"0.13628851492748642"
"3116","Toolik",2016-06-18,"3","MAT","JUN18MAT200053.spu","0.18696458142811237","0.38659290337788277","0.33110891475776283",NA,"0.50639141751905248","7.8582112533544482E-2","8.580625801347623E-2","3","0.58333333333333337","P","0.9544968891302551",2016-06-18 14:00:00,"0.15544519615108746"
"3117","Toolik",2016-06-18,"2","MAT","JUN18MAT00015.spu","0.20775550310483504","0.40741398407571022","0.33498224432385243",NA,"0.51382404431441453","7.8733244125173157E-2","7.9416166611148378E-2","5","0.58333333333333337","CT2","0.93430947599416725",2016-06-18 14:00:00,"0.16506448606956939"
